,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
8,8,9.06559563,0.068311364,1.38525212,-0.101902157,-11.0,0.001114479,0.0,0.07779271900000001,7.0
9,28517,9.15097904,0.06330701700000001,1.27255154,-0.104531333,-11.0,0.001616529,0.0,0.079769522,7.0
7,7,9.02264404,0.078912228,1.19817388,-0.10959582,-11.0,0.001848541,0.0,0.07444131400000001,7.0
6,6,8.90620708,0.09422739599999999,1.25783658,-0.108011499,-11.0,0.0026296320000000002,0.0,0.070861019,7.0
5,5,8.92071438,0.10506174,1.46855104,-0.101187021,-11.0,0.003193096,0.0,0.073904812,7.0
4,4,9.03847504,0.141349256,1.28767014,-0.10494756699999999,-11.0,0.004917497,0.0,0.074747406,7.0
3,3,8.89311695,0.145248294,1.41682887,-0.102950133,-11.0,0.005157184,0.0,0.071748607,7.0
2,2,9.138834,0.18046598100000005,1.35014701,-0.101363361,-11.0,0.006824716,0.0,0.0781646,7.0
1,1,8.95079708,0.189160958,1.20106769,-0.108940937,-11.0,0.008787404,0.0,0.07131309799999999,7.0
0,0,8.88336658,0.24470463399999998,1.48923826,-0.10023755599999999,-11.0,0.009970983000000001,0.0,0.070830479,7.0
