,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
7,7,8.25998497,0.061730787,-2.47527504,-0.087830484,-9.0,3.59e-05,0.0,-0.062995918,-7.0
4,4,8.11531162,0.12810827800000002,-2.88246012,-0.082600631,-9.0,4.17e-05,0.0,-0.063075893,-7.0
10,96775,8.6452179,0.047085851,-2.28765297,-0.08988383400000001,-9.0,0.001820017,0.0,-0.06879183700000001,-7.0
2,2,7.97220278,0.231289327,-3.05203176,-0.080593862,-9.0,0.001937348,0.0,-0.06199976400000001,-7.0
1,1,7.87409925,0.30886519,-3.10588098,-0.08006224,-9.0,0.003647915,0.0,-0.060936619000000004,-7.0
9,9,8.59103775,0.19314748,-2.70426822,-0.08019920400000001,-9.0,0.004209101,0.0,-0.069598399,-7.0
6,6,8.46649361,0.228547931,-2.77635193,-0.08017695700000001,-9.0,0.004557853,0.0,-0.068190917,-7.0
3,3,8.36084366,0.332333148,-2.81554556,-0.080671385,-9.0,0.0071203559999999996,0.0,-0.067294009,-7.0
8,8,8.579436300000001,0.281475157,-2.62057424,-0.082616448,-9.0,0.007142594,0.0,-0.06973733,-7.0
5,5,8.51330853,0.357487619,-2.73662853,-0.08034122,-9.0,0.008666896,0.0,-0.069325842,-7.0
0,0,8.06053734,0.528273702,-3.05110216,-0.080174044,-9.0,0.009656833,0.0,-0.062763982,-7.0
