,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
0,0,11.000994699999998,0.49753099700000003,-2.77026677,-0.040936485,-5.0,0.0097385,0.0,-0.090383411,-10.0
1,1,10.5248079,0.447410882,-2.7046504,-0.046759915,-5.0,0.008591142,0.0,-0.091006398,-10.0
2,2,10.415548300000001,0.441964298,-2.81433964,-0.047295320999999994,-5.0,0.006850714,0.0,-0.090149552,-10.0
3,3,10.4447756,0.397120655,-2.58565831,-0.047829893,-5.0,0.007569914,0.0,-0.092683777,-10.0
4,4,10.7892838,0.337819546,-2.57790256,-0.043694227999999995,-5.0,0.005437694,0.0,-0.093129702,-10.0
5,5,10.3235397,0.287761807,-2.71218538,-0.048331887,-5.0,0.00380403,0.0,-0.091598332,-10.0
6,6,10.8175383,0.38894659299999995,-2.39200115,-0.04416953,-5.0,0.009305931,0.0,-0.094883174,-10.0
7,7,10.8900337,0.328248918,-2.36870623,-0.042826772,-5.0,0.006020206,0.0,-0.095748529,-10.0
8,8,10.9808416,0.248028904,-2.32350683,-0.041361421,-5.0,0.003980399,0.0,-0.09543892699999999,-10.0
9,9,10.6980801,0.178233102,-2.48938441,-0.044663645,-5.0,0.001952094,0.0,-0.094263546,-10.0
10,10,10.7544394,0.12266933199999999,-2.51368165,-0.0439163,-5.0,0.000445624,0.0,-0.093758881,-10.0
11,11,10.8808155,0.310463339,-2.25164604,-0.04273235400000002,-5.0,0.006815998,0.0,-0.097438715,-10.0
12,12,10.8090343,0.26472508899999997,-2.28557706,-0.04413059,-5.0,0.004358026,0.0,-0.096998051,-10.0
13,13,10.8665428,0.123353213,-2.24399829,-0.043417312,-5.0,0.0008886160000000002,0.0,-0.097252905,-10.0
14,14,10.5631285,0.292457342,-2.12971449,-0.048701085,-5.0,0.008019660999999999,0.0,-0.097455464,-10.0
15,113299,10.5829153,0.109918065,-2.0451405,-0.049167819,-5.0,0.000268595,0.0,-0.098955035,-10.0
0,0,10.6842489,0.088194348,-2.68516994,-0.044172399,-5.0,-0.00067393,-1.0,-0.091482081,-10.0
1,1,11.060709,0.041998085,-2.43150854,-0.040353037,-5.0,-0.0016479510000000001,-1.0,-0.09392155,-10.0
2,2,10.7465897,-0.044158369,-2.57957172,-0.044285171,-5.0,-0.004156422,-1.0,-0.09216658,-10.0
3,3,10.6919289,-0.093009599,-2.62569284,-0.046027057,-5.0,-0.006087246,-1.0,-0.09068459300000001,-10.0
4,4,11.0765038,-0.16393894,-2.57669735,-0.040986054,-5.0,-0.008108377,-1.0,-0.091292158,-10.0
5,5,10.978798900000001,0.018565815,-2.32935882,-0.0417477,-5.0,-0.0020051789999999997,-1.0,-0.09566720599999999,-10.0
6,6,10.8603659,-0.04892204,-2.33967113,-0.044719718,-5.0,-0.00464835,-1.0,-0.094606534,-10.0
7,7,10.641393699999998,-0.124274835,-2.4678359,-0.049447134000000004,-5.0,-0.007756115999999999,-1.0,-0.091249421,-10.0
8,8,10.8314943,-0.037828259,-2.25034046,-0.044907115,-5.0,-0.005002651,-1.0,-0.096271604,-10.0
9,9,11.032644300000001,-0.132833689,-2.35618639,-0.04078709,-5.0,-0.008802159,-1.0,-0.095614307,-10.0
10,115495,10.8341379,-0.113743514,-2.14458871,-0.044358563,-5.0,-0.009966539,-1.0,-0.098549649,-10.0
