,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
0,0,10.3073463,-1.02965236,-0.29630065,0.08842717900000001,8.0,0.099638626,9.0,0.004674071,0.0
1,1,10.3717995,-1.0219698,-0.335512787,0.08226861099999999,8.0,0.099893309,9.0,0.008002021,0.0
2,2,10.3790512,-1.10550022,-0.284944355,0.082064413,8.0,0.098870993,9.0,0.00229955,0.0
3,3,10.256469699999998,-1.05553222,-0.370668709,0.089787006,8.0,0.094283246,9.0,0.007240742,0.0
4,4,10.254471800000001,-1.04044378,-0.421183407,0.088841081,8.0,0.09272185699999999,9.0,0.009896132,0.0
5,5,10.3038254,-1.11471438,-0.365034312,0.08617465199999999,8.0,0.093590073,9.0,0.006064814,0.0
6,6,10.2556429,-1.0822736000000002,-0.42054051200000003,0.08837434699999999,8.0,0.09123338800000001,9.0,0.008996159,0.0
7,7,10.2463121,-1.09493232,-0.428680927,0.088680849,8.0,0.090183616,9.0,0.00904469,0.0
8,8,10.2678089,-1.18577898,-0.341187626,0.08848427199999999,8.0,0.09097757199999999,9.0,0.0032121690000000004,0.0
9,40769,10.291893,-1.14482057,-0.415992439,0.08544839900000001,8.0,0.090075061,9.0,0.0077230419999999985,0.0
0,0,10.3128481,-1.1188848,-0.22595624600000005,0.08807786599999999,8.0,0.099105865,9.0,-0.001003875,-1.0
1,1,10.314744,-1.16757798,-0.217695042,0.08782461300000001,8.0,0.09773954,9.0,-0.002299119,-1.0
2,2,10.3800726,-1.15308547,-0.258333087,0.081879303,8.0,0.09813298300000001,9.0,-0.000139674,-1.0
3,3,10.2981091,-1.26317716,-0.155590758,0.08891826900000001,8.0,0.095468022,9.0,-0.009755959,-1.0
4,4,10.3835611,-1.25061822,-0.15053272199999998,0.08133985099999999,8.0,0.09742792,9.0,-0.008366093,-1.0
5,40536,10.2895489,-1.33444679,-0.209697813,0.08874441699999999,8.0,0.092155762,9.0,-0.005920008,-1.0
