,u,v,w,x,x bin,y,y bin,z,z bin
0,9.71025658,-0.637661159,-0.000361905,-0.1283281,-13.0,-0.11098700800000001,-12.0,0.0038002920000000003,0.0
1,9.71013737,-0.636505306,0.014141168,-0.12838396400000002,-13.0,-0.110316552,-12.0,0.006203227,0.0
2,9.71568775,-0.6216185089999999,0.024204033,-0.129418254,-13.0,-0.111612968,-12.0,0.007858504,0.0
3,9.7220602,-0.617956936,0.027006308,-0.12936940800000002,-13.0,-0.112566799,-12.0,0.00833317,0.0
4,9.71651745,-0.6354042289999999,0.00318262,-0.128217638,-13.0,-0.111651123,-12.0,0.004499438,0.0
5,9.72482204,-0.631228149,0.006334395,-0.128156751,-13.0,-0.112762772,-12.0,0.005119369,0.0
6,9.73788071,-0.62311703,0.016355744,-0.128056675,-13.0,-0.11462225,-12.0,0.0067426330000000005,0.0
7,9.74385071,-0.619540811,0.020056231,-0.128010213,-13.0,-0.115491584,-12.0,0.007350745,0.0
8,9.750286099999999,-0.614357054,0.033261973,-0.127961963,-13.0,-0.11622534699999999,-12.0,0.009407766,0.0
9,9.73066807,-0.62896359,-0.008331593,-0.128103197,-13.0,-0.11439164,-12.0,0.002730909,0.0
10,9.73728085,-0.6249514820000001,0.005735832,-0.128059655,-13.0,-0.114760876,-12.0,0.005123217,0.0
11,9.75366497,-0.614926696,0.017294716,-0.127933249,-13.0,-0.117116079,-12.0,0.007005555,0.0
12,9.75035286,-0.618364513,0.00515357,-0.127957165,-13.0,-0.11685621,-12.0,0.005134176,0.0
13,9.76441193,-0.6074962620000001,0.030823756,-0.127851233,-13.0,-0.118529662,-12.0,0.009144556,0.0
14,9.74408436,-0.622670233,-0.002669543,-0.128004521,-13.0,-0.11603598300000001,-12.0,0.003893614,0.0
15,9.76364326,-0.609628201,0.018727453,-0.127855405,-13.0,-0.118674025,-12.0,0.007299366,0.0
16,9.75343323,-0.6180034879999999,-0.003255857,-0.12793161,-13.0,-0.11753229800000001,-12.0,0.003878887,0.0
17,9.76279736,-0.61193043,0.0057204740000000006,-0.127859965,-13.0,-0.11882633,-12.0,0.005315116,0.0
18,9.77291298,-0.602751791,0.033620153,-0.127785504,-13.0,-0.119822495,-12.0,0.009634508,0.0
19,9.75209999,-0.61905694,-0.011097357,-0.12793728699999998,-13.0,-0.117697015,-12.0,0.002565501,0.0
125775,9.76230431,-0.614076734,-0.007418049,-0.12786135099999998,-13.0,-0.11903717400000001,-12.0,0.0033134999999999996,0.0
