,u,v,w,x,x bin,y,y bin,z,z bin
0,12.1688519,-0.11531131,-0.248271734,0.007323419,0.0,0.089657866,8.0,0.008878755,0.0
1,12.0881977,-0.058128737,-0.268166423,0.0061741240000000005,0.0,0.0880685,8.0,0.009292533,0.0
2,11.968351400000001,0.04548341,-0.247386038,0.005359929,0.0,0.08506643,8.0,0.009969663,0.0
3,12.1454792,-0.073438607,-0.211405903,0.006063946999999999,0.0,0.088896491,8.0,0.006993663000000001,0.0
4,12.1035337,0.098142676,-0.158702448,0.004307147,0.0,0.08702697599999999,8.0,0.00647692,0.0
5,12.1959076,0.688605666,-0.054061294,0.000203152,0.0,0.083249867,8.0,0.008932004,0.0
6,12.2137585,0.291287839,-0.234765545,0.002139411,0.0,0.088512071,8.0,0.0057864430000000005,0.0
7,12.0139809,-0.390724689,-0.207816601,0.00973852,0.0,0.08919988599999999,8.0,0.003798951,0.0
8,11.8677425,-0.15249802199999998,-0.157213718,0.0062566769999999996,0.0,0.08515663400000001,8.0,0.004272019,0.0
9,12.062155699999998,0.334920615,-0.223231986,0.001455502,0.0,0.086111501,8.0,0.003506423,0.0
10,11.4253206,-0.458416104,-0.26806265100000004,0.009508244,0.0,0.080141604,8.0,0.00633843,0.0
11,11.7703876,-0.080340818,-0.187803924,0.006217839,0.0,0.082741998,8.0,0.006783645,0.0
12,11.695815099999999,-0.081549339,-0.139801428,0.0061733790000000005,0.0,0.081410497,8.0,0.005333324,0.0
13,11.75037,-0.421423078,-0.151019275,0.009367175,0.0,0.084798165,8.0,0.002468955,0.0
14,12.0314541,0.290451646,-0.214193523,0.0019156989999999999,0.0,0.086289391,8.0,0.0019361579999999999,0.0
15,11.9221897,0.033018164,-0.168060347,0.00443092,0.0,0.08602626599999999,8.0,0.000872973,0.0
16,11.9048023,-0.329947025,-0.16284354,0.00855968,0.0,0.087278582,8.0,0.002314194,0.0
17,11.6802015,0.102152586,-0.07627336700000001,0.003944185,0.0,0.08033444,8.0,0.001405719,0.0
47583,11.7800312,0.154913664,-0.167382538,0.0028728940000000004,0.0,0.082701676,8.0,0.000619147,0.0
