,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
0,0,9.546875,0.004899468,-1.78189611,0.047390536,4.0,0.009265348,0.0,0.078273334,7.0
1,1,9.40745735,0.013057623,-1.69956744,0.049009681,4.0,0.004742695,0.0,0.078435205,7.0
2,2,7.83757448,0.050283924,-1.61035097,0.044617102,4.0,0.008220676,0.0,0.07265786099999999,7.0
3,3,8.60445595,0.010835212,-1.63976431,0.041795015,4.0,0.005096381,0.0,0.075518452,7.0
4,4,7.93453503,-0.084020674,-1.51597631,0.047158285999999994,4.0,0.001029589,0.0,0.073376186,7.0
5,5,8.78235149,0.000112901,-1.67144608,0.046324786,4.0,0.00585454,0.0,0.075590916,7.0
6,6,7.34693289,0.07675252099999999,-1.53964186,0.045903467,4.0,0.008661779,0.0,0.071189351,7.0
7,7,7.7160306,-0.08450555800000001,-1.47647893,0.046246164000000006,4.0,0.0008417689999999999,0.0,0.072860189,7.0
8,8,6.94789505,0.058612712000000004,-1.42618752,0.04514803,4.0,0.006883177,0.0,0.070440494,7.0
9,39775,6.99576569,-0.009358948,-1.35067189,0.044523079000000014,4.0,0.0035937770000000007,0.0,0.070846699,7.0
0,0,8.47678757,-0.08402484699999999,-1.63398862,0.044320222,4.0,-0.000910327,-1.0,0.07545389200000001,7.0
1,1,7.7925271999999985,-0.191499576,-1.53842926,0.047654338,4.0,-0.0046457040000000005,-1.0,0.07356745,7.0
2,2,8.705967900000001,-0.060175598,-1.62975657,0.043473627,4.0,-0.0033095620000000003,-1.0,0.0762612,7.0
3,3,8.75089645,-0.052287493,-1.5361445,0.043933507000000004,4.0,-0.009266136,-1.0,0.07720825099999999,7.0
4,4,8.41879082,-0.014595848,-1.49772692,0.040594492,4.0,-0.006651251,-1.0,0.07564583400000001,7.0
5,5,8.24923706,-0.121220373,-1.51323402,0.044811051,4.0,-0.009151141,-1.0,0.075476065,7.0
6,43704,6.77532196,-0.14494690300000002,-1.31371427,0.043251466,4.0,-0.004248799,-1.0,0.070856057,7.0
