,u,v,w,x,x bin,y,y bin,z,z bin
0,10.7582607,0.80349803,0.016737541,-0.033079788,-4.0,0.12835650099999998,12.0,0.00829658,0.0
1,10.7538452,0.765005767,-0.010738149,-0.033029899,-4.0,0.1292613,12.0,0.005117694,0.0
2,10.771408099999999,0.840829134,0.028069447999999997,-0.033133939,-4.0,0.127083212,12.0,0.008937416,0.0
3,10.7677116,0.794680417,-0.006584217,-0.033027969,-4.0,0.128105819,12.0,0.004856221,0.0
4,10.7664433,0.758418977,-0.037993297,-0.033006667999999996,-4.0,0.128824413,12.0,0.000978844,0.0
5,10.780376400000002,0.828044772,0.002037891,-0.033073634,-4.0,0.126927659,12.0,0.005189087,0.0
6,10.779920599999999,0.792234421,-0.028985061,-0.032991394,-4.0,0.127613783,12.0,0.0013633,0.0
7,10.7920446,0.860160947,0.011198261,-0.033118993,-4.0,0.125816479,12.0,0.005646651,0.0
8,10.7477474,0.970074236,0.038474298999999997,-0.039957917999999995,-4.0,0.12446405699999999,12.0,0.006116294,0.0
9,10.7714577,0.997018158,0.042925689,-0.039067373,-4.0,0.123092636,12.0,0.006046665,0.0
10,10.7917109,0.82133913,-0.022521671,-0.033021487,-4.0,0.126554817,12.0,0.001485644,0.0
11,10.8038816,0.8520931009999999,-0.015333272,-0.033059403,-4.0,0.12544751199999998,12.0,0.001671715,0.0
17500,10.7814856,0.9355706570000001,0.0047514459999999994,-0.03741391,-4.0,0.124082863,12.0,0.001983908,0.0
