,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
0,0,10.9903603,0.082045928,0.7169989940000001,0.039265093,3.0,0.007200671,0.0,-0.120500997,-13.0
1,1,10.9538479,0.053904830999999986,0.674375772,0.039940804,3.0,0.009743731,0.0,-0.122148342,-13.0
2,2,10.937546699999999,0.081533358,0.6501663329999999,0.03796402,3.0,0.0029079740000000002,0.0,-0.12422955,-13.0
3,3,11.0476961,0.07829196,0.521771729,0.030323749,3.0,0.000366544,0.0,-0.124991044,-13.0
4,4,10.935853999999999,0.03187554,0.48350524899999997,0.035586368,3.0,0.00972935,0.0,-0.128020242,-13.0
5,5,11.012867,0.057205029,0.481126845,0.031023983,3.0,0.0032973140000000004,0.0,-0.126711294,-13.0
6,6,10.908979400000002,0.07358069,0.572371423,0.035967816,3.0,3.620000000000001e-05,0.0,-0.127370596,-13.0
7,7,10.9092541,0.03359554,0.470177978,0.035206001,3.0,0.008723806,0.0,-0.129550353,-13.0
8,8,10.9058781,0.040147707000000005,0.48358959,0.035425477000000004,3.0,0.006197701999999999,0.0,-0.12924695,-13.0
9,9,10.896843,0.046767086,0.517302334,0.036566388,3.0,0.005298806999999999,0.0,-0.12855862099999998,-13.0
10,10,10.978119900000001,0.057895467,0.46500808,0.030768063,3.0,0.002478905,0.0,-0.128589272,-13.0
11,134514,10.9742355,0.053988576,0.46188271,0.031072497,3.0,0.003742006,0.0,-0.128714889,-13.0
0,0,11.0367203,0.11628238099999999,0.559358001,0.030640743999999998,3.0,-0.0046993040000000005,-1.0,-0.124933355,-13.0
1,1,11.0200586,0.147046611,0.626732111,0.032493353,3.0,-0.006862605999999999,-1.0,-0.124575347,-13.0
2,2,11.0342293,0.150474161,0.61215663,0.031395525,3.0,-0.008330742,-1.0,-0.12417160000000001,-13.0
3,3,11.0013475,0.081997246,0.495268017,0.030327834,3.0,-0.002983398,-1.0,-0.126853794,-13.0
4,4,10.93011,0.118576765,0.633620262,0.035681307,3.0,-0.005156496,-1.0,-0.126217902,-13.0
5,137236,10.8864384,0.100600645,0.5191146729999999,0.033258591000000004,3.0,-0.008557659,-1.0,-0.12977351199999998,-13.0
