,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
0,0,12.130379699999999,1.36640501,-0.050069842999999996,-0.012119375,-2.0,0.089952491,8.0,0.007616184,0.0
1,1,12.1296635,1.93712783,0.114832208,-0.016379871,-2.0,0.08430813300000001,8.0,0.009035238,0.0
2,2,12.1557827,1.55171359,-0.016076341,-0.013255514,-2.0,0.08770363,8.0,0.007182406,0.0
3,3,12.1345739,1.5595546999999998,-0.042466205,-0.014410358,-2.0,0.08910498,8.0,0.00589266,0.0
4,4,12.150544199999999,1.75344443,0.027693175,-0.014896803,-2.0,0.086180262,8.0,0.007276291,0.0
5,5,12.0663347,2.09682012,0.142262116,-0.018151172,-2.0,0.083741255,8.0,0.007844784,0.0
6,6,12.1834488,1.43109548,-0.023501627,-0.01067847,-2.0,0.08609473699999999,8.0,0.00660249,0.0
7,7,12.160114300000002,1.98614752,0.136205271,-0.014927988,-2.0,0.081594944,8.0,0.008894207,0.0
8,8,12.110320100000001,1.76607835,-0.024664376000000002,-0.017104715,-2.0,0.088909745,8.0,0.004543884000000001,0.0
9,9,12.1306896,1.36954021,-0.096342363,-0.01178582,-2.0,0.088283233,8.0,0.004069695,0.0
10,10,12.120883000000001,1.41942644,-0.08788155,-0.011671942,-2.0,0.086837329,8.0,0.004108079000000001,0.0
11,11,12.080937400000002,1.67378485,-0.049097084000000006,-0.012674905,-2.0,0.08243400599999999,8.0,0.003984423,0.0
12,12,12.0802183,1.7389071,-0.044884852999999995,-0.016811395,-2.0,0.08850846400000001,8.0,0.0025610760000000002,0.0
13,13,12.0655432,1.40551257,-0.129341364,-0.010497258999999998,-2.0,0.083978795,8.0,0.002714406,0.0
14,14,12.061626400000002,1.3288765,-0.156608611,-0.010461824,-2.0,0.08545558199999999,8.0,0.0021285999999999996,0.0
15,15,11.9873285,2.01225352,-0.053874888,-0.018561132,-2.0,0.08404500000000001,8.0,0.00110051,0.0
16,16,12.052048699999999,1.9404161,-0.031761363,-0.017957147,-2.0,0.085475043,8.0,0.002553596,0.0
17,17,11.98526,1.76146436,-0.114074185,-0.014185255,-2.0,0.08132827299999999,8.0,0.0008259910000000001,0.0
18,18,11.9144163,2.19382238,0.026393995,-0.018994011,-2.0,0.081416734,8.0,0.002332692,0.0
19,48891,12.0564442,1.43188131,-0.08800397800000001,-0.012742641,-2.0,0.087927774,8.0,0.001268204,0.0
0,0,11.9600344,1.3521136,-0.14519822599999999,-0.011209492,-2.0,0.085491009,8.0,-0.0019635810000000003,-1.0
1,1,11.8544455,1.85028696,-0.211797923,-0.016133439,-2.0,0.080267213,8.0,-0.00363686,-1.0
2,2,11.7646618,2.13864017,-0.170562938,-0.019514673,-2.0,0.080225937,8.0,-0.003413797,-1.0
3,3,11.9138641,1.96203065,-0.142178625,-0.018079041,-2.0,0.08249142799999999,8.0,-0.001820105,-1.0
4,4,11.9074526,1.71172702,-0.14577758300000002,-0.015471606,-2.0,0.08384025099999999,8.0,-0.003894145,-1.0
5,5,11.9772539,1.43360794,-0.10507717,-0.012568027,-2.0,0.086629264,8.0,-0.001530725,-1.0
6,6,11.961880699999998,1.95432949,-0.177857175,-0.019007718,-2.0,0.08453483099999999,8.0,-0.0054433,-1.0
7,7,11.8964481,1.36836135,-0.205950767,-0.010796033,-2.0,0.082960956,8.0,-0.003638549,-1.0
8,8,11.8526249,1.58421421,-0.201608717,-0.013425348,-2.0,0.082022518,8.0,-0.007077388,-1.0
9,9,12.2168169,1.67491758,-0.113149464,-0.015807731000000002,-2.0,0.088555858,8.0,-0.00710699,-1.0
10,10,12.1457129,1.26576233,-0.12670663,-0.010676028,-2.0,0.088353291,8.0,-0.009022295999999999,-1.0
11,57566,12.0131025,1.82516909,-0.153328538,-0.018814126,-2.0,0.089642346,8.0,-0.006708924000000001,-1.0
