,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
0,0,8.727886199999999,0.769232571,0.163783759,-0.132690534,-14.0,0.04701642,4.0,0.00936354,0.0
1,1,8.83231544,0.713013232,0.141883895,-0.13588070900000002,-14.0,0.049993016,4.0,0.008805369,0.0
2,2,8.75047207,0.663707495,0.136324465,-0.136680752,-14.0,0.044018667000000004,4.0,0.008485816,0.0
3,3,8.8406868,0.69477278,0.124196678,-0.137359887,-14.0,0.049549468,4.0,0.007460397,0.0
4,4,8.84131622,0.656615198,0.10741613800000001,-0.139275536,-14.0,0.04796622,4.0,0.006565947,0.0
5,5,8.79919529,0.742583752,0.08928999300000001,-0.13353177900000002,-14.0,0.049046654,4.0,0.004289154,0.0
6,6,8.79790211,0.65423429,0.071544908,-0.137474388,-14.0,0.045428298,4.0,0.004078914,0.0
7,7,8.77868271,0.7331224679999999,0.062859505,-0.133271396,-14.0,0.047577497,4.0,0.002625829,0.0
8,8,8.79286385,0.647793174,0.05429209,-0.137334555,-14.0,0.044783360999999994,4.0,0.0029515809999999996,0.0
9,9,8.75103188,0.665575385,0.018002745,-0.13463214,-14.0,0.043095902,4.0,0.000182799,0.0
10,10,8.76587677,0.7041547890000001,0.030012122999999998,-0.133654267,-14.0,0.045526628,4.0,0.000664425,0.0
11,48602,8.82500553,0.6734477879999999,0.036522068,-0.136810601,-14.0,0.047199167,4.0,0.001391531,0.0
0,0,8.70600319,0.646220744,0.003231566,-0.13449075800000002,-14.0,0.040364787,4.0,-0.000221352,-1.0
1,1,8.79687691,0.588085771,-0.022604864,-0.138960004,-14.0,0.042017877,4.0,-0.0016803360000000002,-1.0
2,2,8.61419868,0.753647208,-0.047608733,-0.13073985300000002,-14.0,0.042652369,4.0,-0.001714026,-1.0
3,3,8.61530972,0.742070735,-0.12488405400000001,-0.130428225,-14.0,0.041851528,4.0,-0.006692065,-1.0
4,58273,8.92506218,0.6190418000000001,-0.130373716,-0.139587551,-14.0,0.048586439,4.0,-0.009589671,-1.0
