,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,2,2,10.292844800000001,0.242663249,0.268863797,0,10.0,-0.06263352900000001,-7.0,-0.143674105,-15.0
1,5,5,10.2962246,0.232146338,0.260462642,0,10.0,-0.06327463700000001,-7.0,-0.145725295,-15.0
2,1,1,10.2829819,0.249537498,0.268249989,0,10.0,-0.064675249,-7.0,-0.142021909,-15.0
3,0,0,10.283413900000001,0.252131969,0.274444491,0,10.0,-0.063019037,-7.0,-0.14157711,-15.0
4,4,4,10.277301800000002,0.23217678100000005,0.270192385,0,10.0,-0.060662877000000004,-7.0,-0.14502649,-15.0
5,10,10,10.277064300000001,0.22306342399999998,0.26309821,0,10.0,-0.060791675,-7.0,-0.147259131,-15.0
6,9,9,10.274704,0.214225352,0.256407171,0,10.0,-0.060611032,-7.0,-0.149726197,-15.0
7,15,15,10.2742462,0.214507774,0.253454,0,10.0,-0.061821774,-7.0,-0.149532795,-15.0
8,11,11,10.2756109,0.221535906,0.255872458,0,10.0,-0.06307091599999999,-7.0,-0.14746479699999998,-15.0
9,3,3,10.2689686,0.224861503,0.24395892,0,10.0,-0.068704262,-7.0,-0.14598150599999998,-15.0
10,7,7,10.2685633,0.219690368,0.238983169,0,10.0,-0.069127113,-7.0,-0.147228912,-15.0
11,13,13,10.2667065,0.213786095,0.232829124,0,10.0,-0.069646999,-7.0,-0.14881630199999998,-15.0
12,6,6,10.2710571,0.22394740600000002,0.250566095,0,10.0,-0.066035792,-7.0,-0.14634065300000001,-15.0
13,8,8,10.2696896,0.219869956,0.24579833399999998,0,10.0,-0.06659177,-7.0,-0.14741823099999998,-15.0
14,14,14,10.2678537,0.213884905,0.239859015,0,10.0,-0.067005254,-7.0,-0.14903794199999998,-15.0
15,12,12,10.269803,0.221078873,0.252894789,0,10.0,-0.064327747,-7.0,-0.147244096,-15.0
16,16,151941,10.2674561,0.21191358600000001,0.246596158,0,10.0,-0.063897178,-7.0,-0.14982536400000002,-15.0
