,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,2,2,10.3000116,-0.107720926,-0.494951963,0,10.0,0.027161811,2.0,0.125693217,12.0
1,5,5,10.272769,-0.092206426,-0.488960326,0,10.0,0.02473199,2.0,0.126021504,12.0
2,10,10,10.2739573,-0.083006799,-0.478463203,0,10.0,0.021836132,2.0,0.12778236,12.0
3,7,7,10.262211800000001,-0.091690011,-0.47318893700000003,0,10.0,0.026147293,2.0,0.127566054,12.0
4,9,9,10.265029,-0.086693391,-0.47358754299999994,0,10.0,0.02386966,2.0,0.12789537,12.0
5,8,8,10.2639494,-0.08692131199999999,-0.465851039,0,10.0,0.024925983,2.0,0.12871334,12.0
6,4,4,10.2624941,-0.087821364,-0.458205074,0,10.0,0.026270386,2.0,0.12947112300000002,12.0
7,1,1,10.259404199999999,-0.09341526800000001,-0.497327358,0,10.0,0.023775121,2.0,0.124726072,12.0
8,6,6,10.2536106,-0.088164359,-0.484307349,0,10.0,0.022800261,2.0,0.126366198,12.0
9,11,39394,10.255764,-0.080248192,-0.46413061,0,10.0,0.021768099,2.0,0.129139245,12.0
10,3,3,10.245122,-0.09243801199999999,-0.455422878,0,10.0,0.028183941,2.0,0.129108578,12.0
11,0,0,10.2430868,-0.094618067,-0.449697405,0,10.0,0.029858585,2.0,0.129561335,12.0
