,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,4,4,10.278565400000002,-0.037258145,-0.367018819,0,10.0,0.016913571999999998,1.0,0.14436808199999998,14.0
1,3,3,10.2765999,-0.031257801,-0.359106064,0,10.0,0.015789288999999998,1.0,0.145800367,14.0
2,10,10,10.270822500000001,-0.037966721,-0.399071932,0,10.0,0.014369024,1.0,0.140217021,14.0
3,1,1,10.2618656,-0.028786169,-0.34358114,0,10.0,0.016450498,1.0,0.14740628,14.0
4,0,0,10.2619705,-0.035986405,-0.33731645299999996,0,10.0,0.019180946,1.0,0.147500202,14.0
5,8,8,10.263032899999999,-0.021221872000000003,-0.380666584,0,10.0,0.010920757,1.0,0.143699393,14.0
6,11,11,10.265723199999998,-0.025389867000000003,-0.396374226,0,10.0,0.010807242,1.0,0.141525701,14.0
7,12,34761,10.267664,-0.031589087,-0.404816687,0,10.0,0.011945866999999999,1.0,0.14001102699999998,14.0
8,6,6,10.253555300000002,-0.028968242999999998,-0.3698089120000001,0,10.0,0.014255666,1.0,0.143982008,14.0
9,9,9,10.2510319,-0.030651625,-0.387608677,0,10.0,0.013226948,1.0,0.141616404,14.0
10,7,7,10.249692,-0.03083732,-0.377756715,0,10.0,0.014146564,1.0,0.142734692,14.0
11,5,5,10.243475,-0.023203667,-0.349885166,0,10.0,0.014281591,1.0,0.146566629,14.0
12,2,2,10.2415485,-0.018729426,-0.34113478700000005,0,10.0,0.01369328,1.0,0.147960722,14.0
