,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,10,102681,11.1918144,-2.20369291,-0.027117192999999998,-0.031655774,-4.0,-0.09697887300000001,-10.0,0,0.0
1,6,6,11.184598,-2.30154753,-0.022768199,-0.032596812,-4.0,-0.09508355,-10.0,0,0.0
2,8,8,11.1714258,-2.13632369,0.026188127999999998,-0.032136571,-4.0,-0.098403454,-10.0,0,0.0
3,5,5,11.0721664,-2.47864294,0.02015236,-0.032821335,-4.0,-0.092536554,-10.0,0,0.0
4,9,9,10.9576416,-2.13734651,0.026732031,-0.037560333,-4.0,-0.098148435,-10.0,0,0.0
5,7,7,10.9579,-2.29731655,0.018369764,-0.037190236,-4.0,-0.095613673,-10.0,0,0.0
6,3,3,10.9781208,-2.27291012,0.130394652,-0.036909174,-4.0,-0.096350461,-10.0,0,0.0
7,2,2,11.1628256,-2.30586839,0.14832024300000002,-0.032746792000000004,-4.0,-0.09593755,-10.0,0,0.0
8,1,1,11.107269300000002,-2.48034787,0.207520485,-0.031189807000000007,-4.0,-0.091946662,-10.0,0,0.0
9,4,4,11.0699778,-2.0740241999999998,0.157566547,-0.035192706000000004,-4.0,-0.09933383800000001,-10.0,0,0.0
10,0,0,11.070789300000001,-2.34051037,0.26234072399999997,-0.034414925,-4.0,-0.094625965,-10.0,0,0.0
