,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,17,17,11.98526,1.76146436,-0.114074185,-0.014185255,-2.0,0.08132827299999999,8.0,0,0.0
1,15,15,11.9873285,2.01225352,-0.053874887999999996,-0.018561132,-2.0,0.08404500000000001,8.0,0,0.0
2,19,48891,12.0564442,1.43188131,-0.08800397800000001,-0.012742641,-2.0,0.087927774,8.0,0,0.0
3,14,14,12.061626400000002,1.3288765,-0.156608611,-0.010461824,-2.0,0.08545558199999999,8.0,0,0.0
4,18,18,11.9144163,2.19382238,0.026393995,-0.018994011,-2.0,0.081416734,8.0,0,0.0
5,16,16,12.0520487,1.9404161,-0.031761363,-0.017957147,-2.0,0.085475043,8.0,0,0.0
6,12,12,12.0802183,1.7389071,-0.044884853,-0.016811395,-2.0,0.08850846400000001,8.0,0,0.0
7,13,13,12.065543199999999,1.40551257,-0.12934136400000001,-0.010497258999999998,-2.0,0.083978795,8.0,0,0.0
8,11,11,12.080937400000002,1.67378485,-0.049097084000000006,-0.012674905,-2.0,0.08243400599999999,8.0,0,0.0
9,9,9,12.1306896,1.36954021,-0.09634236300000001,-0.01178582,-2.0,0.088283233,8.0,0,0.0
10,10,10,12.120883,1.41942644,-0.08788155,-0.011671942,-2.0,0.086837329,8.0,0,0.0
11,8,8,12.1103201,1.76607835,-0.024664376,-0.017104715,-2.0,0.088909745,8.0,0,0.0
12,3,3,12.1345739,1.5595546999999998,-0.042466205,-0.014410358,-2.0,0.08910498,8.0,0,0.0
13,6,6,12.1834488,1.43109548,-0.023501627,-0.01067847,-2.0,0.08609473699999999,8.0,0,0.0
14,2,2,12.1557827,1.55171359,-0.016076341,-0.013255514,-2.0,0.08770363,8.0,0,0.0
15,4,4,12.1505442,1.75344443,0.027693175,-0.014896803,-2.0,0.086180262,8.0,0,0.0
16,0,0,12.1303797,1.36640501,-0.050069843,-0.012119375,-2.0,0.089952491,8.0,0,0.0
17,5,5,12.066334699999999,2.09682012,0.142262116,-0.018151172,-2.0,0.083741255,8.0,0,0.0
18,7,7,12.160114300000002,1.98614752,0.136205271,-0.014927988,-2.0,0.081594944,8.0,0,0.0
19,1,1,12.1296635,1.93712783,0.114832208,-0.016379871,-2.0,0.08430813300000001,8.0,0,0.0
