,u,v,w,x,x bin,y,y bin,z,z bin
0,7.30895472,-1.34154391,1.8927207,-0.092466757,-10.0,-0.03093883,-4.0,0.03638868,3.0
1,7.68272495,-1.12192714,1.46676588,-0.09948083,-10.0,-0.030761447,-4.0,0.037610173,3.0
2,7.30845118,-1.35551095,1.63592052,-0.095326841,-10.0,-0.031145867,-4.0,0.033525437000000005,3.0
3,7.54173279,-1.30771983,1.66846287,-0.095052622,-10.0,-0.033082329,-4.0,0.036250595,3.0
4,7.54049635,-1.35864532,1.45846987,-0.09688142699999999,-10.0,-0.033972424,-4.0,0.033591934,3.0
5,7.59458256,-1.36193395,1.8085618000000003,-0.092506707,-10.0,-0.034097381,-4.0,0.03878355,3.0
6,7.89999819,-1.25739324,1.37925804,-0.09826988,-10.0,-0.035700068,-4.0,0.037741765,3.0
7,7.26213884,-1.45911074,1.45769048,-0.09601143,-10.0,-0.032115497,-4.0,0.03106177,3.0
8,7.39474392,-1.54378104,1.45968354,-0.09469973300000001,-10.0,-0.034836162000000004,-4.0,0.03214138,3.0
9,7.80923128,-1.28976703,1.22998226,-0.099928357,-10.0,-0.036227379,-4.0,0.033487022000000005,3.0
10,7.67326355,-1.45571244,1.21178806,-0.098213226,-10.0,-0.036939267000000005,-4.0,0.031926527999999996,3.0
11,8.00605965,-1.40945363,1.50309837,-0.094552904,-10.0,-0.039349385,-4.0,0.039502479,3.0
61112,7.81784773,-1.53062689,1.13097942,-0.097844109,-10.0,-0.039730236,-4.0,0.032210279,3.0
