,u,v,w,x,x bin,y,y bin,z,z bin
0,9.96069717,-0.15600913800000002,-0.764630198,-0.098166123,-10.0,-0.032397918,-4.0,-0.12399181,-13.0
1,9.95626163,-0.160929695,-0.772284865,-0.098190278,-10.0,-0.033238694,-4.0,-0.123083971,-13.0
2,9.96111774,-0.172713399,-0.766380608,-0.098163486,-10.0,-0.035201635,-4.0,-0.122952253,-13.0
3,9.95304394,-0.195479035,-0.776467502,-0.098224714,-10.0,-0.037208017,-4.0,-0.120803624,-13.0
4,9.9558506,-0.185387254,-0.773002625,-0.098202437,-10.0,-0.036257397,-4.0,-0.121668391,-13.0
5,10.0271826,-0.148827761,-0.764481008,-0.09164190300000001,-10.0,-0.033046223,-4.0,-0.126301169,-13.0
6,10.0295019,-0.160259411,-0.76016742,-0.091613233,-10.0,-0.035049785,-4.0,-0.126098081,-13.0
7,9.97067451,-0.18086268,-0.7538081409999999,-0.09810286800000001,-10.0,-0.036904361000000004,-4.0,-0.12359377,-13.0
8,10.0311594,-0.174550414,-0.761707485,-0.091600493,-10.0,-0.036249287000000005,-4.0,-0.12585023,-13.0
9,9.96707916,-0.19682897600000002,-0.758165181,-0.098134771,-10.0,-0.038476531,-4.0,-0.12232326,-13.0
10,9.96277523,-0.204456061,-0.763610482,-0.098167211,-10.0,-0.039022900000000006,-4.0,-0.121423095,-13.0
11,10.0366344,-0.154218674,-0.740711272,-0.091555178,-10.0,-0.034685105,-4.0,-0.12752451,-13.0
12,10.0414848,-0.15994966,-0.729920328,-0.091508627,-10.0,-0.036286663,-4.0,-0.127893761,-13.0
13,9.98742962,-0.180274367,-0.7323311570000001,-0.097965151,-10.0,-0.038145948,-4.0,-0.125503272,-13.0
14,9.97721672,-0.188227534,-0.745303452,-0.098050192,-10.0,-0.038270563,-4.0,-0.123926505,-13.0
15,10.0426865,-0.17041605699999998,-0.728922367,-0.09150517,-10.0,-0.037848871,-4.0,-0.12741006900000001,-13.0
16,10.0560856,-0.160465434,-0.712283969,-0.091412053,-10.0,-0.037816059,-4.0,-0.12941539300000002,-13.0
146058,9.99737549,-0.18882466899999997,-0.719443142,-0.097884834,-10.0,-0.039915808,-4.0,-0.12615294800000001,-13.0
