,u,v,w,x,x bin,y,y bin,z,z bin
0,9.98546982,0.33125460100000004,0.729213595,-0.094595105,-10.0,0.055223808,5.0,0.117194183,11.0
1,9.99337482,0.321065068,0.7165429,-0.09453707199999999,-10.0,0.054179937000000004,5.0,0.11859446800000001,11.0
2,9.97346592,0.335598141,0.751793444,-0.094685197,-10.0,0.05407026400000002,5.0,0.116123617,11.0
3,9.97902393,0.324847728,0.7440688609999999,-0.09463924900000001,-10.0,0.052442662,5.0,0.117446892,11.0
4,9.95864964,0.347632259,0.777508676,-0.094803393,-10.0,0.05430432,5.0,0.114171267,11.0
5,9.95321083,0.34635260700000003,0.788786471,-0.094840929,-10.0,0.052974988,5.0,0.11399330199999999,11.0
6,9.97147369,0.32608628300000003,0.758858204,-0.094688796,-10.0,0.051335238,5.0,0.116913319,11.0
7,9.98680687,0.310434848,0.732664526,-0.094595805,-10.0,0.050362129000000005,5.0,0.11924443400000001,11.0
8,9.95435905,0.33973041200000004,0.788629115,-0.094825916,-10.0,0.051543489000000005,5.0,0.114682607,11.0
16310,9.95694923,0.33258688399999997,0.7857611179999999,-0.094799966,-10.0,0.050250471,5.0,0.11550045,11.0
