,u,v,w,x,x bin,y,y bin,z,z bin
0,9.88138962,0.617372394,-0.838024735,-0.093041949,-10.0,0.06842681,6.0,-0.090982445,-10.0
1,9.95597076,0.624020636,-0.8264125590000001,-0.090773411,-10.0,0.06970087400000001,6.0,-0.092920415,-10.0
2,9.85816097,0.535559118,-0.772201955,-0.097205699,-10.0,0.06876780099999999,6.0,-0.094453454,-10.0
3,9.77733231,0.545138121,-0.7826638220000001,-0.09988308,-10.0,0.068063565,6.0,-0.09169959300000001,-10.0
4,9.9706955,0.549935699,-0.7888772490000001,-0.092303388,-10.0,0.068731956,6.0,-0.097069517,-10.0
5,9.81320572,0.536074996,-0.785119772,-0.09907777599999999,-10.0,0.067088805,6.0,-0.09356965099999999,-10.0
6,9.90748405,0.536468625,-0.7898616190000001,-0.094747946,-10.0,0.067762226,6.0,-0.095896542,-10.0
7,10.000294699999998,0.540417075,-0.804523051,-0.090643913,-10.0,0.066991091,6.0,-0.098573312,-10.0
8,9.90474892,0.65113163,-0.909064353,-0.090830542,-10.0,0.063787699,6.0,-0.091080293,-10.0
9,9.87670612,0.538562715,-0.8092799190000001,-0.09578028300000001,-10.0,0.065825455,6.0,-0.095316865,-10.0
10,9.95267773,0.521639764,-0.7993378040000001,-0.093993425,-10.0,0.065492965,6.0,-0.098738454,-10.0
11,9.92715454,0.533632576,-0.817316532,-0.093890131,-10.0,0.065009266,6.0,-0.097212903,-10.0
12,9.92478848,0.612304568,-0.8984316590000001,-0.091158032,-10.0,0.062409073,6.0,-0.093835495,-10.0
13,9.80777359,0.572413087,-0.890266716,-0.09563119699999999,-10.0,0.061102696,6.0,-0.092040531,-10.0
14,9.89742851,0.5412344929999999,-0.8304641840000001,-0.094421059,-10.0,0.064381152,6.0,-0.095953688,-10.0
103491,9.83963585,0.540839195,-0.83151722,-0.09705607599999999,-10.0,0.063571282,6.0,-0.094621792,-10.0
