,u,v,w,x,x bin,y,y bin,z,z bin
0,6.12716961,-1.25896478,-1.03460288,-0.094906949,-10.0,-0.022320768,-3.0,-0.020265896,-3.0
1,6.19711971,-1.24455047,-1.4834646,-0.09195271099999999,-10.0,-0.020549366,-3.0,-0.026733356,-3.0
2,6.18078661,-1.27855909,-1.1085726,-0.094103076,-10.0,-0.023151733,-3.0,-0.02279494,-3.0
3,6.35561466,-1.35627818,-1.55043697,-0.09008946300000001,-10.0,-0.024430461,-3.0,-0.029709943,-3.0
4,6.29683208,-1.37072563,-1.30802393,-0.091171101,-10.0,-0.025688345,-3.0,-0.027768152,-3.0
5,6.93167973,-1.11419749,-1.20560884,-0.09775851699999999,-10.0,-0.025258568999999998,-3.0,-0.028777011,-3.0
6,6.2031641,-1.43840742,-1.04910815,-0.092442453,-10.0,-0.027434098,-3.0,-0.022413153,-3.0
7,6.48433447,-1.30873871,-1.123263,-0.094331771,-10.0,-0.026494784,-3.0,-0.02543938,-3.0
8,6.67943239,-1.31160021,-1.14795327,-0.094498627,-10.0,-0.028232334,-3.0,-0.027609548,-3.0
9,6.42040777,-1.50164533,-1.11297035,-0.09159866,-10.0,-0.029835995,-3.0,-0.025248338999999998,-3.0
10,6.9835186,-1.21200371,-0.952890813,-0.099430971,-10.0,-0.028332992,-3.0,-0.021453865,-3.0
94908,7.273359299999999,-1.18073452,-1.08067238,-0.09993225300000001,-10.0,-0.029677419,-3.0,-0.025690956,-3.0
