,u,v,w,x,x bin,y,y bin,z,z bin
0,9.98241901,-0.039098922,-0.8569493290000001,-0.092712119,-10.0,-0.011675649,-2.0,-0.123346515,-13.0
1,9.97596645,-0.040171266000000004,-0.8703673479999999,-0.092820317,-10.0,-0.012087632,-2.0,-0.122074448,-13.0
2,9.98836327,-0.036749296,-0.844528556,-0.092612796,-10.0,-0.011102696,-2.0,-0.124532714,-13.0
3,9.99292564,-0.053459622000000005,-0.835430861,-0.09254691,-10.0,-0.013288254,-2.0,-0.12527000900000002,-13.0
4,9.9851799,-0.053018324000000006,-0.85181421,-0.092664972,-10.0,-0.013541639,-2.0,-0.123739518,-13.0
5,9.97971916,-0.055462562,-0.863236427,-0.092756294,-10.0,-0.014108582,-2.0,-0.122646749,-13.0
6,9.97289848,-0.058471263,-0.877498984,-0.092870489,-10.0,-0.014810408999999997,-2.0,-0.121282436,-13.0
7,9.99592781,-0.035585492999999996,-0.8280128240000001,-0.092513055,-10.0,-0.010623144,-2.0,-0.126071915,-13.0
8,9.99933338,-0.050858505,-0.8206954,-0.092485786,-10.0,-0.012644178,-2.0,-0.12663278,-13.0
9,10.0019207,-0.070031688,-0.815372348,-0.09246748699999999,-10.0,-0.015253797,-2.0,-0.126984373,-13.0
10,9.99206543,-0.070339643,-0.83792299,-0.092560381,-10.0,-0.015720459,-2.0,-0.124924488,-13.0
11,9.98547459,-0.07136523,-0.8519729970000001,-0.09265886300000001,-10.0,-0.016135674,-2.0,-0.123604454,-13.0
12,9.9793787,-0.072259195,-0.86464709,-0.09276095,-10.0,-0.016507998,-2.0,-0.122403808,-13.0
13,9.97385311,-0.074815519,-0.87620461,-0.09285345699999999,-10.0,-0.01709342,-2.0,-0.121297449,-13.0
14,10.011173199999998,-0.065642998,-0.7940683359999999,-0.092379093,-10.0,-0.014233867,-2.0,-0.128958941,-13.0
139655,9.9858017,-0.083750345,-0.851951718,-0.092647895,-10.0,-0.017883332,-2.0,-0.123529814,-13.0
