,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
11,85714,6.79137325,-1.4752593,-0.114632986,-0.099148788,-10.0,-0.034555122,-4.0,0.00023589900000000005,0.0
9,9,6.72079897,-1.74802339,-0.034665398,-0.09671846,-10.0,-0.036368094,-4.0,0.001644354,0.0
8,8,6.3001399000000005,-2.10216284,0.04456418,-0.09183290599999999,-10.0,-0.034206685,-4.0,0.0017242960000000002,0.0
10,10,6.75145626,-2.18468523,-0.001725525,-0.094417363,-10.0,-0.039893477999999996,-4.0,0.0022328960000000003,0.0
4,4,6.18229342,-1.92376709,0.152063161,-0.09201844,-10.0,-0.0310433,-4.0,0.002959377,0.0
5,5,6.653687,-1.50224042,0.103716008,-0.097619027,-10.0,-0.033075716,-4.0,0.003452665,0.0
6,6,6.79212713,-1.65447724,0.11327336699999999,-0.09767762599999999,-10.0,-0.035679549,-4.0,0.003961679,0.0
7,7,6.87692547,-1.93988156,0.135763675,-0.096609272,-10.0,-0.03867108,-4.0,0.004528382,0.0
1,1,6.48886061,-1.94526315,0.305265069,-0.093782321,-10.0,-0.033861723,-4.0,0.005931243,0.0
2,2,6.7230854,-1.86000848,0.292524397,-0.09582419699999999,-10.0,-0.035801812999999995,-4.0,0.006339525,0.0
3,3,6.89833069,-1.98532641,0.275484055,-0.096045986,-10.0,-0.039000597000000005,-4.0,0.006472609,0.0
0,0,6.64626551,-1.92070746,0.428483844,-0.09432896199999999,-10.0,-0.035424053999999996,-4.0,0.007912319000000001,0.0
