,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
28,50923,9.65423965,3.06596851,-0.066515535,-0.05970265,-6.0,0.082204185,8.0,0.000397921,0.0
15,15,9.83804131,2.75328875,-0.046718933,-0.058163226,-6.0,0.08690982300000001,8.0,0.000438201,0.0
24,24,9.92159653,2.81052232,-0.037299797,-0.055997394000000006,-6.0,0.08622618800000001,8.0,0.000675873,0.0
8,8,9.91216373,2.66633868,-0.027278349,-0.056932733,-6.0,0.08794183300000001,8.0,0.000890117,0.0
27,27,10.215381599999999,3.13012981,-0.004396796,-0.050411448,-6.0,0.08378177099999999,8.0,0.0012414000000000001,0.0
26,26,10.1445217,2.94282055,0.012168385,-0.052432001,-6.0,0.08551488800000001,8.0,0.001882764,0.0
1,1,10.0953941,2.55963731,0.039599732,-0.054625951,-6.0,0.089522831,8.0,0.002676128,0.0
25,25,10.2140741,2.83562183,0.052129321,-0.05206809900000002,-6.0,0.08687080400000001,8.0,0.003004815,0.0
23,23,10.2598629,2.92459869,0.062666148,-0.051221997000000005,-6.0,0.08602119999999999,8.0,0.003319722,0.0
22,22,10.0831175,3.16340685,0.090800531,-0.05321648,-6.0,0.082360171,8.0,0.003912252,0.0
20,20,10.0863638,3.32598448,0.139793009,-0.051931575,-6.0,0.080280863,8.0,0.004314605,0.0
21,21,10.126111,3.05069232,0.091969997,-0.053544376,-6.0,0.083845295,8.0,0.0044572959999999995,0.0
19,19,10.0494509,2.86485767,0.100869112,-0.056046162000000004,-6.0,0.085578181,8.0,0.005263213,0.0
17,17,9.83168888,3.04505301,0.15445999800000002,-0.057817075,-6.0,0.082257129,8.0,0.005545788,0.0
16,16,10.0988531,3.32631922,0.195775419,-0.051862966,-6.0,0.08007133,8.0,0.005562381,0.0
14,14,10.2043629,2.7908349,0.144594908,-0.054067627,-6.0,0.086927265,8.0,0.006291232,0.0
18,18,10.1052256,2.90629029,0.149667174,-0.055132471,-6.0,0.085132957,8.0,0.006314986999999999,0.0
11,11,9.772412300000001,2.93975782,0.22091966899999999,-0.059685635999999986,-6.0,0.08271759,8.0,0.0074285509999999985,0.0
12,12,10.1651363,2.96594763,0.214248002,-0.053932309000000005,-6.0,0.084421754,8.0,0.007554172,0.0
13,13,10.1456213,2.81890392,0.21830529,-0.05541921,-6.0,0.085998349,8.0,0.008240299999999999,0.0
2,2,10.0826416,2.4713130000000003,0.197082996,-0.057983138,-6.0,0.089772917,8.0,0.00825156,0.0
10,10,10.178894,2.87192416,0.241502196,-0.054564942000000005,-6.0,0.085434958,8.0,0.008565316,0.0
6,6,9.92111111,2.67459416,0.238651261,-0.059773698,-6.0,0.086520858,8.0,0.009055432,0.0
5,5,9.85712624,2.99515438,0.30333215,-0.058159918,-6.0,0.082246296,8.0,0.009068904000000001,0.0
7,7,10.3805618,2.69508147,0.24402131100000002,-0.052768301,-6.0,0.088373631,8.0,0.009221811,0.0
0,0,10.2109365,2.54471111,0.246846139,-0.05633447,-6.0,0.089300677,8.0,0.009702801,0.0
3,3,9.85680389,2.84876013,0.308028877,-0.059375080999999996,-6.0,0.083901025,8.0,0.009786936,0.0
9,9,10.191726699999998,2.75539255,0.274907202,-0.055407077,-6.0,0.086673006,8.0,0.009805764,0.0
4,4,10.2931499,2.87197566,0.299919903,-0.053084303,-6.0,0.08568690699999999,8.0,0.00997681,0.0
