,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
6,6,11.624783500000001,-0.036051928999999996,0.20033490699999998,0.009049749000000001,0.0,-0.091892824,-10.0,0.00022589099999999998,0.0
4,4,11.7128048,-0.37797406299999997,0.13819401,0.003472049,0.0,-0.090886571,-10.0,0.000831412,0.0
7,7,11.921236,-0.532306731,0.041707713,0.000154784,0.0,-0.093937971,-10.0,0.001479275,0.0
9,100269,11.6430311,-0.271190882,0.094297826,0.002299309,0.0,-0.098947212,-10.0,0.001758158,0.0
3,3,11.6889954,-0.375807643,0.151009858,0.003742097,0.0,-0.090275973,-10.0,0.002243727,0.0
5,5,11.7457485,-0.24323985,0.148450017,0.005886205,0.0,-0.091819063,-10.0,0.004970711,0.0
0,0,11.6215315,-0.106359169,0.21017858399999997,0.008578697,0.0,-0.09047490400000001,-10.0,0.0060019769999999995,0.0
2,2,11.699695599999998,-0.192129418,0.173118666,0.006961920999999999,0.0,-0.09122272599999999,-10.0,0.0060321030000000005,0.0
8,8,11.8738852,-0.223243862,0.09932211,0.005639811999999999,0.0,-0.094690748,-10.0,0.0066975559999999995,0.0
1,1,11.9147339,-0.480003059,0.152295336,0.00163044,0.0,-0.092269518,-10.0,0.00975452,0.0
