,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
2,2,10.0342922,0.185962915,0.064156205,0.158341259,15.0,-0.122510955,-13.0,0.0007094719999999999,0.0
10,10,10.0454693,0.19962962,0.059485330999999995,0.15637520000000002,15.0,-0.12486615,-13.0,0.001286117,0.0
14,14,10.050231,0.201914713,0.057038639,0.156529367,15.0,-0.126225337,-13.0,0.001717913,0.0
11,11,10.043993,0.198636085,0.061537653,0.157440275,15.0,-0.125029638,-13.0,0.0030154820000000003,0.0
5,5,10.0410852,0.212693289,0.067859247,0.15621122699999998,15.0,-0.123259209,-13.0,0.004401984,0.0
7,7,10.0475435,0.213155285,0.061683472,0.15539977,15.0,-0.124763839,-13.0,0.004419423,0.0
15,127502,10.0630093,0.219582692,0.053054012000000005,0.15570241199999998,15.0,-0.129105806,-13.0,0.005345299,0.0
3,3,10.037631,0.224067599,0.07586628200000001,0.15641571599999998,15.0,-0.121996172,-13.0,0.005680298,0.0
4,4,10.037975300000001,0.20792432100000002,0.07360794400000001,0.159650669,15.0,-0.12402124,-13.0,0.005832075,0.0
8,8,10.059058199999999,0.235813797,0.057363082,0.152145654,15.0,-0.125977829,-13.0,0.005966604,0.0
12,12,10.062006,0.23967981300000002,0.05727094,0.15295040599999998,15.0,-0.127074301,-13.0,0.007288173,0.0
0,0,10.0446844,0.24979803,0.075969204,0.153354883,15.0,-0.12190722699999999,-13.0,0.007490209,0.0
6,6,10.0555239,0.241990447,0.063476041,0.154218569,15.0,-0.12568560199999998,-13.0,0.008157744,0.0
1,1,10.0459595,0.248233318,0.073826775,0.154212639,15.0,-0.122710668,-13.0,0.008187362,0.0
9,9,10.0559788,0.233919993,0.063460931,0.156296507,15.0,-0.126981467,-13.0,0.008477899,0.0
13,13,10.0609884,0.236192524,0.056616604,0.155703366,15.0,-0.12811599699999998,-13.0,0.009131245,0.0
