,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
9,9,11.122831300000001,2.18463421,0.058499474,-0.036606479,-4.0,0.09603906400000001,9.0,0.001170187,0.0
5,5,11.2560387,1.93928385,0.019469727,-0.033770505,-4.0,0.09799656300000001,9.0,0.001346375,0.0
11,11,10.9863558,2.45674467,0.07052264400000001,-0.039494,-4.0,0.093802132,9.0,0.0014326629999999998,0.0
0,0,11.0271273,2.01004505,0.045139134,-0.037793845,-4.0,0.099502757,9.0,0.0014414170000000002,0.0
10,10,11.2193604,2.18091393,0.066835977,-0.035000891,-4.0,0.095263258,9.0,0.002402285,0.0
17,17,11.1304617,2.50227118,0.09467946,-0.03726504,-4.0,0.091948703,9.0,0.002869672,0.0
6,6,11.2929516,2.00652909,0.059282586,-0.033372082000000004,-4.0,0.097140349,9.0,0.004048899,0.0
18,46728,11.0689936,2.6211009,0.14454554,-0.038632754,-4.0,0.09121307,9.0,0.004353039,0.0
1,1,11.175385499999999,1.94472694,0.06629338900000001,-0.03520992,-4.0,0.099350803,9.0,0.004646859000000001,0.0
15,15,11.0412998,2.55440497,0.15774886300000002,-0.038959652000000004,-4.0,0.092475191,9.0,0.004816777,0.0
2,2,11.2295141,1.93728495,0.07248915,-0.034300305,-4.0,0.099019811,9.0,0.005518151,0.0
16,16,11.3782635,2.24224901,0.105555512,-0.032550655,-4.0,0.09328489,9.0,0.005733324000000001,0.0
4,4,11.3865623,1.96321917,0.08016184700000001,-0.031748939,-4.0,0.097180262,9.0,0.006703962,0.0
14,14,11.2906399,2.34166479,0.142135471,-0.034297407,-4.0,0.0931089,9.0,0.007162765,0.0
13,13,11.3049383,2.35776186,0.157923162,-0.034121599,-4.0,0.092936605,9.0,0.008345588000000001,0.0
8,8,11.021471,2.44624162,0.189260319,-0.039104939,-4.0,0.094782315,9.0,0.00841772,0.0
3,3,11.1641159,2.16517782,0.150645211,-0.036032818,-4.0,0.09720665199999999,9.0,0.009059749,0.0
12,12,11.1126251,2.58953977,0.21603179,-0.03794723,-4.0,0.092033684,9.0,0.009542304,0.0
7,7,11.0431948,2.34265089,0.19003889,-0.038513634,-4.0,0.096186131,9.0,0.009704296999999999,0.0
