,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,4,4,11.8634834,0.027885065,0.016495107,0.007167112,0.0,0,0.0,0.088886887,8.0
1,8,8,11.975480099999999,0.051669478,0.146382123,0.005958672,0.0,0,0.0,0.084145717,8.0
2,12,35857,11.990316400000001,0.001038079,0.092728436,0.0071887359999999985,0.0,0,0.0,0.080968052,8.0
3,3,3,11.9786825,0.075421102,0.33205384,0.0027068070000000003,0.0,0,0.0,0.086684354,8.0
4,2,2,11.9108887,0.075076431,0.079648182,0.006366674,0.0,0,0.0,0.087778769,8.0
5,6,6,12.008251199999998,0.079609633,0.3711515070000001,0.002309781,0.0,0,0.0,0.085465014,8.0
6,10,10,11.9900169,0.003309892,0.046422005,0.007815678000000001,0.0,0,0.0,0.081941925,8.0
7,11,11,12.0543051,0.073321186,0.369677901,0.002804954,0.0,0,0.0,0.082605287,8.0
8,1,1,11.8654375,0.09220513,-0.106931567,0.009043582,0.0,0,0.0,0.08870802800000001,8.0
9,5,5,11.9872723,0.097059101,0.20901382,0.00472378,0.0,0,0.0,0.08578501599999999,8.0
10,9,9,12.1494284,0.048427135,0.453363568,0.0020326,0.0,0,0.0,0.080173194,8.0
11,7,7,12.0947599,0.022470748,0.291012794,0.004117885,0.0,0,0.0,0.082489245,8.0
12,0,0,11.964101800000002,0.124372408,0.173819542,0.004848031,0.0,0,0.0,0.088300079,8.0
