,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,5,5,9.23551083,0.020663392,-1.59255004,0.034264732,3.0,0,0.0,0.075022101,7.0
1,2,2,8.78273964,0.023683713999999998,-1.5673033,0.037596315,3.0,0,0.0,0.075136989,7.0
2,10,41696,7.04732037,-0.030589115,-1.31548619,0.039567448,3.0,0,0.0,0.071186684,7.0
3,9,9,8.87992477,-0.015758449,-1.49555671,0.031156749,3.0,0,0.0,0.072681896,7.0
4,7,7,8.02660179,-0.016131982,-1.45061255,0.037201382000000005,3.0,0,0.0,0.072680414,7.0
5,3,3,10.1872883,0.019204224,-1.47655213,0.030986182,3.0,0,0.0,0.079268545,7.0
6,8,8,8.48529434,-0.02672765,-1.50958395,0.034888733,3.0,0,0.0,0.072625056,7.0
7,1,1,9.93085289,0.037438147000000005,-1.61457229,0.036637627,3.0,0,0.0,0.079432428,7.0
8,4,4,8.24980259,-0.025734273999999998,-1.58199096,0.038952157,3.0,0,0.0,0.072865814,7.0
9,6,6,8.384175299999999,-0.04123551,-1.57154262,0.036482252,3.0,0,0.0,0.072126232,7.0
10,0,0,10.1520405,-0.037316509,-1.52218509,0.031171837999999997,3.0,0,0.0,0.07828483,7.0
