,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,7,7,9.50932026,-0.0065379240000000005,-1.10776508,-0.107030019,-11.0,0,0.0,-0.09312569400000001,-10.0
1,3,3,9.46524239,0.032196559,-1.23400438,-0.103626989,-11.0,0,0.0,-0.09157916199999999,-10.0
2,9,119404,9.58485985,0.022910744,-1.08143294,-0.106638156,-11.0,0,0.0,-0.09688662,-10.0
3,6,6,9.53619576,0.037526701,-1.1573962,-0.104862168,-11.0,0,0.0,-0.094258964,-10.0
4,2,2,9.47145081,0.081338927,-1.29492712,-0.101886183,-11.0,0,0.0,-0.091927432,-10.0
5,5,5,9.55259228,0.074246533,-1.1879003000000001,-0.103855953,-11.0,0,0.0,-0.094960108,-10.0
6,1,1,9.48677444,0.10198567800000001,-1.28492332,-0.102467053,-11.0,0,0.0,-0.092531495,-10.0
7,8,8,9.57218742,0.070427947,-1.09815907,-0.107541278,-11.0,0,0.0,-0.095627524,-10.0
8,4,4,9.51529408,0.115655646,-1.25166297,-0.103474408,-11.0,0,0.0,-0.093617417,-10.0
9,0,0,9.45657063,0.142501086,-1.34344125,-0.102037482,-11.0,0,0.0,-0.091457747,-10.0
