,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,9,9,9.58386707,-0.010212938,0.222900003,-0.196318045,-20.0,0,0.0,0.059822559,5.0
1,8,8,9.57663536,-9.93e-05,0.210261554,-0.197168708,-20.0,0,0.0,0.057370897000000004,5.0
2,10,28345,9.55988503,0.009032285,0.19276477399999997,-0.19792570199999998,-20.0,0,0.0,0.053546990999999995,5.0
3,6,6,9.57067108,0.007306288,0.201888412,-0.19760677199999999,-20.0,0,0.0,0.055616193,5.0
4,5,5,9.55905914,0.017130867,0.19036217,-0.197927237,-20.0,0,0.0,0.052909060999999986,5.0
5,3,3,9.56426048,0.006395719,0.230546743,-0.19264248,-20.0,0,0.0,0.058703363,5.0
6,4,4,9.56088066,0.013870733,0.206418455,-0.19588524100000002,-20.0,0,0.0,0.055020411,5.0
7,2,2,9.55864811,0.015191443999999997,0.22186638399999997,-0.19301986699999998,-20.0,0,0.0,0.056996405,5.0
8,7,7,9.53163433,0.031328999,0.192005351,-0.194675311,-20.0,0,0.0,0.050277032,5.0
9,1,1,9.55150223,0.028253598,0.207443088,-0.193961427,-20.0,0,0.0,0.054327618,5.0
10,0,0,9.54955959,0.032134526000000004,0.22031964399999998,-0.191208735,-20.0,0,0.0,0.056168235999999996,5.0
