,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,8,8,10.690012,0.05112749,1.53541946,-0.042982332000000005,-5.0,0,0.0,0.105714686,10.0
1,9,39297,10.705946,0.042646378,1.37747955,-0.041532293,-5.0,0,0.0,0.10996788699999999,10.0
2,5,5,10.635587699999999,0.09633784,1.65118957,-0.044160884000000004,-5.0,0,0.0,0.101972505,10.0
3,7,7,10.6851387,0.0743341,1.39517903,-0.042760037,-5.0,0,0.0,0.10946247,10.0
4,2,2,10.6858463,0.128668725,1.67561281,-0.042581475999999986,-5.0,0,0.0,0.100653835,10.0
5,3,3,10.721803699999999,0.12160714,1.62524366,-0.041731749,-5.0,0,0.0,0.102105059,10.0
6,6,6,10.5778103,0.093571588,1.44993472,-0.047059227,-5.0,0,0.0,0.108611792,10.0
7,4,4,10.5770493,0.121284105,1.45424867,-0.047149845,-5.0,0,0.0,0.108234636,10.0
8,0,0,10.6250858,0.17426320899999995,1.57045782,-0.045193184,-5.0,0,0.0,0.103867218,10.0
9,1,1,10.6239367,0.149371505,1.44584155,-0.045844108,-5.0,0,0.0,0.10800062099999999,10.0
