,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,8,8,11.6174021,0.091714189,0.7265740629999999,-0.009193201,-1.0,0,0.0,0.103918336,10.0
1,6,6,11.676898,0.10806296800000001,0.7281335,-0.007782392,-1.0,0,0.0,0.102012567,10.0
2,4,4,11.7038746,0.120419316,0.792267203,-0.008002035,-1.0,0,0.0,0.10061351199999999,10.0
3,9,9,11.5628872,0.073557444,0.519893527,-0.005012609,-1.0,0,0.0,0.107856922,10.0
4,10,37261,11.4889688,0.071502343,0.54068625,-0.006796971,-1.0,0,0.0,0.10983326300000001,10.0
5,5,5,11.7294235,0.100500874,0.558546066,-0.003573371,-1.0,0,0.0,0.102922209,10.0
6,7,7,11.5062809,0.076685861,0.5576759579999999,-0.007147059,-1.0,0,0.0,0.109470353,10.0
7,1,1,11.6534529,0.151697516,0.841244578,-0.009317804,-1.0,0,0.0,0.101613,10.0
8,0,0,11.735336300000002,0.13512428099999998,0.5352297429999999,-0.001981843,-1.0,0,0.0,0.10229173300000001,10.0
9,3,3,11.5724964,0.105372585,0.439310163,-0.00140876,-1.0,0,0.0,0.107893355,10.0
10,2,2,11.5374575,0.151372135,0.7755720620000001,-0.009016555,-1.0,0,0.0,0.106544115,10.0
