,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,9,115396,10.265216800000001,0.110657409,-1.89860106,-0.059231047,-6.0,0,0.0,-0.099135824,-10.0
1,4,4,10.0635757,0.240887046,-2.4595294,-0.057738800000000014,-6.0,0,0.0,-0.09113767,-10.0
2,3,3,10.174766499999999,0.24141117899999998,-2.75043249,-0.051627322999999996,-6.0,0,0.0,-0.090050072,-10.0
3,2,2,10.1193829,0.332930505,-2.66731691,-0.054228414,-6.0,0,0.0,-0.090046689,-10.0
4,8,8,10.2685003,0.145754814,-1.88759422,-0.059760999,-6.0,0,0.0,-0.099081919,-10.0
5,6,6,10.316019099999998,0.235167593,-2.22313952,-0.053855475,-6.0,0,0.0,-0.094918326,-10.0
6,1,1,10.241889,0.361223817,-2.64536238,-0.051389024000000005,-6.0,0,0.0,-0.09121747300000001,-10.0
7,7,7,10.3299198,0.178109765,-1.86861467,-0.058695301,-6.0,0,0.0,-0.09986356699999999,-10.0
8,5,5,10.350630800000001,0.266326189,-2.17487717,-0.053636208,-6.0,0,0.0,-0.09515661800000001,-10.0
9,0,0,10.2031374,0.364456326,-2.52156401,-0.053858366,-6.0,0,0.0,-0.09119162,-10.0
