,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
3,3,10.173399,-1.24543273,-0.051165253,0.100186691,10.0,0.089741975,8.0,-0.015061018,-2.0
19,55271,10.047761,-1.47777081,-0.073608592,0.100316793,10.0,0.081304498,8.0,-0.015217883,-2.0
16,16,10.0998287,-1.41607463,-0.060396574,0.10101650699999999,10.0,0.082851231,8.0,-0.016187262,-2.0
4,4,10.1153364,-1.27620745,-0.11722139999999999,0.10220669199999999,10.0,0.087410487,8.0,-0.012977976,-2.0
18,18,10.0444145,-1.45978606,-0.16361028,0.102464192,10.0,0.081100404,8.0,-0.011620766999999999,-2.0
8,8,10.115077000000001,-1.37494147,-0.042401336,0.103209585,10.0,0.083422922,8.0,-0.016928142,-2.0
7,7,10.1269283,-1.27757096,-0.018606655,0.104207024,10.0,0.08658696699999999,8.0,-0.017190933000000002,-2.0
12,12,10.1168976,-1.35957003,-0.008951984,0.104300059,10.0,0.083597876,8.0,-0.018187108,-2.0
1,1,10.1371803,-1.20128393,0.037293457,0.104386404,10.0,0.089635588,8.0,-0.019774135,-2.0
17,17,10.0795746,-1.38647795,-0.098468423,0.105556592,10.0,0.082385942,8.0,-0.014327778,-2.0
2,2,10.128322599999999,-1.19947898,-0.002228275,0.105652824,10.0,0.08912243,8.0,-0.017692918000000002,-2.0
13,13,10.0513783,-1.40025771,-0.040174566,0.106713414,10.0,0.08176273099999999,8.0,-0.016258972,-2.0
11,11,10.1066341,-1.35736775,0.044724807000000005,0.106747434,10.0,0.082482889,8.0,-0.019813782,-2.0
9,9,10.0958538,-1.34086502,-0.091163844,0.107147783,10.0,0.08333306,8.0,-0.01458771,-2.0
10,10,10.1153135,-1.28912616,0.020699345,0.107387625,10.0,0.08537065199999999,8.0,-0.019654559,-2.0
5,5,10.0853748,-1.26573694,-0.168825895,0.107843034,10.0,0.085895389,8.0,-0.01066744,-2.0
14,14,10.047286,-1.39146984,-0.12451869199999999,0.108102128,10.0,0.081516907,8.0,-0.012906494,-2.0
0,0,10.1059284,-1.16296029,-0.09366396800000001,0.108811349,10.0,0.089252532,8.0,-0.013080827,-2.0
6,6,10.1017017,-1.25361729,0.016836196,0.10956255300000001,10.0,0.08569482,8.0,-0.019920904,-2.0
15,15,10.0893726,-1.3479023,0.024698,0.109853275,10.0,0.081179649,8.0,-0.018784404,-2.0
