,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
7,7,10.178548800000002,-0.558882236,0.344726861,0.102969497,10.0,0.102485575,10.0,-0.082815394,-9.0
3,3,10.2004461,-0.497419327,0.309230477,0.104106516,10.0,0.108103991,10.0,-0.086760424,-9.0
2,2,10.2059841,-0.484225065,0.30167371,0.104120605,10.0,0.109753683,10.0,-0.08754459,-9.0
6,6,10.2040367,-0.49195340299999996,0.317755312,0.10413615400000001,10.0,0.106320649,10.0,-0.088249169,-9.0
1,1,10.177469300000002,-0.5148473379999999,0.305273712,0.105856478,10.0,0.108823217,10.0,-0.084258989,-9.0
5,5,10.178559300000002,-0.514183044,0.319157302,0.105985001,10.0,0.105884582,10.0,-0.08571881099999999,-9.0
9,64751,10.1836071,-0.505943358,0.328807473,0.106024273,10.0,0.103873625,10.0,-0.087643363,-9.0
8,8,10.1864996,-0.498560548,0.324307412,0.106053963,10.0,0.10485356300000001,10.0,-0.088054091,-9.0
4,4,10.1484575,-0.561184525,0.32419323899999997,0.10690119099999999,10.0,0.104610279,10.0,-0.08069865400000001,-9.0
0,0,10.169683500000001,-0.5071665639999999,0.300545573,0.10726141900000001,10.0,0.109813035,10.0,-0.08462522900000001,-9.0
