,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
2,2,10.185825300000001,0.583219171,-0.39207100899999997,0.10071385699999999,10.0,-0.08833950800000001,-9.0,0.082030833,8.0
1,1,10.1772442,0.5942321420000001,-0.400026441,0.101706088,10.0,-0.08698637,-9.0,0.08169599599999999,8.0
0,0,10.1563511,0.625971973,-0.41261214,0.10375537,10.0,-0.084428467,-9.0,0.08030878,8.0
4,4,10.176919900000001,0.494495243,-0.411580771,0.10527342599999999,10.0,-0.082643248,-9.0,0.087287404,8.0
5,5,10.1566582,0.569469869,-0.372752786,0.105669506,10.0,-0.089570433,-9.0,0.082017452,8.0
8,8,10.1647835,0.495843738,-0.367554069,0.107383437,10.0,-0.08929009,-9.0,0.085963458,8.0
3,3,10.1468687,0.552050233,-0.378161639,0.108182609,10.0,-0.08776976199999999,-9.0,0.083241276,8.0
7,7,10.1554031,0.496093571,-0.374850392,0.108835787,10.0,-0.08721380699999999,-9.0,0.08608041,8.0
9,112619,10.1605549,0.469881296,-0.365387321,0.109390303,10.0,-0.088528939,-9.0,0.087291174,8.0
6,6,10.152258900000001,0.46505981700000004,-0.39626616200000003,0.10960687,10.0,-0.081991829,-9.0,0.088064268,8.0
