,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
2,2,10.2928448,0.242663249,0.268863797,0.100467555,10.0,-0.06263352900000001,-7.0,-0.143674105,-15.0
5,5,10.2962246,0.232146338,0.26046264199999997,0.100491077,10.0,-0.06327463700000001,-7.0,-0.145725295,-15.0
1,1,10.282981900000001,0.249537498,0.26824998899999997,0.102183811,10.0,-0.064675249,-7.0,-0.142021909,-15.0
0,0,10.2834139,0.252131969,0.274444491,0.102191195,10.0,-0.063019037,-7.0,-0.14157711,-15.0
4,4,10.277301800000002,0.23217678100000005,0.270192385,0.107160889,10.0,-0.060662877,-7.0,-0.14502649,-15.0
10,10,10.2770643,0.223063424,0.26309821,0.107163355,10.0,-0.060791675,-7.0,-0.147259131,-15.0
9,9,10.274704,0.21422535199999998,0.256407171,0.10716778800000001,10.0,-0.060611032,-7.0,-0.149726197,-15.0
15,15,10.2742462,0.21450777399999998,0.253454,0.107169859,10.0,-0.061821774,-7.0,-0.149532795,-15.0
11,11,10.2756109,0.221535906,0.255872458,0.107176095,10.0,-0.06307091599999999,-7.0,-0.14746479699999998,-15.0
3,3,10.268968600000001,0.22486150300000002,0.24395892,0.10845161199999999,10.0,-0.068704262,-7.0,-0.14598150599999998,-15.0
7,7,10.2685633,0.219690368,0.238983169,0.10845390699999999,10.0,-0.069127113,-7.0,-0.147228912,-15.0
13,13,10.2667065,0.213786095,0.232829124,0.10845682,10.0,-0.069646999,-7.0,-0.14881630199999998,-15.0
6,6,10.2710571,0.223947406,0.250566095,0.108461767,10.0,-0.066035792,-7.0,-0.146340653,-15.0
8,8,10.2696896,0.219869956,0.245798334,0.10846363,10.0,-0.06659177,-7.0,-0.14741823099999998,-15.0
14,14,10.2678537,0.213884905,0.239859015,0.108467758,10.0,-0.067005254,-7.0,-0.14903794199999998,-15.0
12,12,10.269803,0.221078873,0.252894789,0.108859196,10.0,-0.064327747,-7.0,-0.147244096,-15.0
16,151941,10.2674561,0.211913586,0.246596158,0.108865321,10.0,-0.063897178,-7.0,-0.14982536400000002,-15.0
