,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
1,1,5.67790651,0.017497432,-0.313845932,-0.09900823199999999,-10.0,-0.001650078,-1.0,-0.0045150120000000005,-1.0
3,3,5.57530975,0.043641809000000004,-0.519331932,-0.098298773,-10.0,-0.001621333,-1.0,-0.007869224000000001,-1.0
0,0,5.63058805,0.049564935,-0.043794349,-0.097858287,-10.0,-0.000631383,-1.0,-0.000449981,-1.0
12,71249,5.64749718,-0.34180221,-0.577009559,-0.09741348,-10.0,-0.007395914,-1.0,-0.009130497,-1.0
11,11,5.53829432,-0.658171415,0.071952522,-0.094997585,-10.0,-0.009562708,-1.0,-0.000222642,-1.0
2,2,5.36668444,-0.270810187,-0.028909385,-0.094890334,-10.0,-0.004125621,-1.0,-0.000990193,-1.0
10,10,5.4007144,-0.612548113,-0.116209418,-0.093906112,-10.0,-0.00862366,-1.0,-0.002771306,-1.0
7,7,5.31179237,-0.5255191920000001,0.046492159000000005,-0.09344442900000001,-10.0,-0.007029434,-1.0,-0.00023999900000000002,-1.0
8,8,5.00203848,-0.241347685,-0.574276745,-0.091662876,-10.0,-0.005400281999999999,-1.0,-0.008038204,-1.0
6,6,5.04161167,-0.39310497,-0.158806071,-0.091418989,-10.0,-0.006041113000000001,-1.0,-0.002524257,-1.0
5,5,4.9608922,-0.241137877,-0.303696841,-0.09130585199999999,-10.0,-0.004595973,-1.0,-0.004233265999999999,-1.0
4,4,4.83596325,-0.139406785,-0.466615945,-0.090544462,-10.0,-0.003843604,-1.0,-0.006190328,-1.0
9,9,4.97521687,-0.465476334,-0.32258757899999996,-0.090451315,-10.0,-0.007472185,-1.0,-0.004808793,-1.0
