,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
0,0,10.074626,-0.177879468,-0.687600553,-0.091265842,-10.0,-0.041224752,-5.0,-0.130601078,-14.0
2,2,10.0799274,-0.186605483,-0.6806703209999999,-0.091223091,-10.0,-0.042651698,-5.0,-0.130720466,-14.0
1,1,10.0866356,-0.168767482,-0.6724057790000001,-0.091160625,-10.0,-0.041102797,-5.0,-0.132437572,-14.0
5,5,10.0898886,-0.18232226399999998,-0.668006778,-0.091136903,-10.0,-0.042931084,-5.0,-0.132066399,-14.0
7,7,10.092871699999998,-0.207017645,-0.663760722,-0.091118604,-10.0,-0.046032212999999995,-5.0,-0.131060734,-14.0
6,6,10.0941172,-0.192342415,-0.662422419,-0.091103762,-10.0,-0.044424869000000006,-5.0,-0.13199593099999998,-14.0
4,4,10.0946379,-0.165354609,-0.662231266,-0.09109138,-10.0,-0.041330542000000005,-5.0,-0.13351737,-14.0
13,13,10.0980778,-0.22129398600000005,-0.656854272,-0.091078341,-10.0,-0.048096485,-5.0,-0.130868569,-14.0
14,14,10.0985308,-0.23442468,-0.656051159,-0.091077775,-10.0,-0.049656719,-5.0,-0.130206779,-14.0
11,11,10.1005573,-0.212076664,-0.653843224,-0.091054574,-10.0,-0.047219305999999996,-5.0,-0.131645709,-14.0
3,3,10.1013298,-0.15320588599999999,-0.652525723,-0.09103582800000001,-10.0,-0.040016517,-5.0,-0.135019675,-14.0
9,9,10.102996800000001,-0.16716857300000001,-0.651508212,-0.091020733,-10.0,-0.042193285999999997,-5.0,-0.134353682,-14.0
12,12,10.1076546,-0.201872796,-0.64494592,-0.09099099,-10.0,-0.046587598,-5.0,-0.132992491,-14.0
10,10,10.10744,-0.186209142,-0.645493925,-0.090988308,-10.0,-0.044751458,-5.0,-0.133817896,-14.0
19,19,10.1138,-0.22194644800000002,-0.636737883,-0.09094445400000001,-10.0,-0.049398452,-5.0,-0.13259089,-14.0
8,8,10.1154308,-0.15134620699999998,-0.634281039,-0.090915054,-10.0,-0.040819418,-5.0,-0.136714146,-14.0
18,18,10.116971,-0.211733639,-0.6328590510000001,-0.090914547,-10.0,-0.048459623,-5.0,-0.133499384,-14.0
17,17,10.117157,-0.186250642,-0.6330679060000001,-0.090905413,-10.0,-0.045514092,-5.0,-0.134901956,-14.0
15,15,10.1226349,-0.162653565,-0.6264741420000001,-0.09085190300000001,-10.0,-0.043200467,-5.0,-0.13679406,-14.0
20,20,10.1244373,-0.200930357,-0.623499751,-0.090847731,-10.0,-0.0477871,-5.0,-0.134919971,-14.0
21,21,10.1315584,-0.167628497,-0.614974916,-0.090777308,-10.0,-0.044474345,-5.0,-0.13752199699999998,-14.0
23,23,10.132602699999998,-0.18906024100000002,-0.613265753,-0.090774655,-10.0,-0.047045145,-5.0,-0.136476502,-14.0
16,16,10.1345739,-0.14769147300000002,-0.609037817,-0.090752184,-10.0,-0.041622717,-5.0,-0.13911047599999998,-14.0
24,24,10.1419239,-0.199024677,-0.601169348,-0.090698212,-10.0,-0.048929673,-5.0,-0.136978447,-14.0
22,22,10.1409311,-0.150756985,-0.602421939,-0.090695888,-10.0,-0.042977173,-5.0,-0.139545187,-14.0
25,25,10.1464481,-0.178835183,-0.595735192,-0.09065377699999999,-10.0,-0.046937503,-5.0,-0.13857919,-14.0
26,149060,10.1529865,-0.186928183,-0.581057191,-0.09053129,-10.0,-0.049583968,-5.0,-0.13954334,-14.0
