,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
0,0,9.93214798,-0.329952836,-0.7672402859999999,-0.098577827,-10.0,-0.052961983,-6.0,-0.111242548,-12.0
1,1,9.93178654,-0.344932497,-0.762160122,-0.09857673900000001,-10.0,-0.05488934,-6.0,-0.110451505,-12.0
4,4,9.94408703,-0.325044811,-0.7573214770000001,-0.098481372,-10.0,-0.05380277,-6.0,-0.111933999,-12.0
3,3,9.94872284,-0.311106563,-0.757852912,-0.098445892,-10.0,-0.052543140999999995,-6.0,-0.112827353,-12.0
2,2,9.95044327,-0.301233768,-0.75976932,-0.098433018,-10.0,-0.051455379,-6.0,-0.113402985,-12.0
5,5,9.95343781,-0.325671315,-0.7478851679999999,-0.09840782,-10.0,-0.05505459,-6.0,-0.11224328,-12.0
6,6,9.9581852,-0.33872994799999995,-0.738435864,-0.098369747,-10.0,-0.057371322,-6.0,-0.11173854,-12.0
7,7,9.96347046,-0.350583464,-0.728896677,-0.09832742800000001,-10.0,-0.059596434000000004,-6.0,-0.111316137,-12.0
8,8,9.9614954,-0.29327210800000003,-0.752328157,-0.098299593,-10.0,-0.051066402,-6.0,-0.115027197,-12.0
10,10,9.968503,-0.311963886,-0.7384856940000001,-0.098252952,-10.0,-0.054557655,-6.0,-0.114145972,-12.0
9,9,9.96835327,-0.302406847,-0.7424424890000001,-0.098226816,-10.0,-0.052849911,-6.0,-0.115116127,-12.0
11,11,9.97540569,-0.32436153300000004,-0.727251887,-0.09818929400000001,-10.0,-0.056924231,-6.0,-0.11390297099999999,-12.0
12,12,9.97740459,-0.332684487,-0.722106695,-0.098184928,-10.0,-0.058453605,-6.0,-0.113340877,-12.0
14,14,9.97441292,-0.296790928,-0.739178181,-0.098121867,-10.0,-0.051984847,-6.0,-0.116616897,-12.0
15,15,9.97719765,-0.304644108,-0.733507633,-0.098104551,-10.0,-0.053448036,-6.0,-0.116222546,-12.0
13,13,9.97545433,-0.28911984,-0.7412980790000001,-0.09808398800000001,-10.0,-0.050640280999999995,-6.0,-0.117571391,-12.0
16,16,9.98339272,-0.315588653,-0.7234992379999999,-0.098046839,-10.0,-0.055539452,-6.0,-0.116023317,-12.0
17,17,9.98731518,-0.325844407,-0.7158323529999999,-0.098020226,-10.0,-0.057456873,-6.0,-0.115551554,-12.0
18,18,9.99073219,-0.337036192,-0.708249688,-0.098003805,-10.0,-0.059529919,-6.0,-0.114906117,-12.0
19,19,9.98570538,-0.295359075,-0.7292279009999999,-0.09797135,-10.0,-0.05200358099999999,-6.0,-0.11848139,-12.0
20,20,9.98882961,-0.30561223600000004,-0.722399175,-0.097948283,-10.0,-0.053893879000000006,-6.0,-0.117886543,-12.0
24,24,9.9940815,-0.298692048,-0.719662488,-0.097902834,-10.0,-0.052834097,-6.0,-0.119419001,-12.0
21,21,9.99595737,-0.314050049,-0.7122320529999999,-0.097891793,-10.0,-0.055583395,-6.0,-0.118096732,-12.0
22,22,9.99899101,-0.326737434,-0.70461607,-0.097870141,-10.0,-0.057897925,-6.0,-0.117232308,-12.0
23,23,10.0016403,-0.335169643,-0.6989198329999999,-0.097850621,-10.0,-0.059454937,-6.0,-0.11675527699999999,-12.0
25,25,10.006660499999999,-0.32205236,-0.698654711,-0.09780526199999999,-10.0,-0.057301283,-6.0,-0.11890237,-12.0
26,146859,10.0110435,-0.330804735,-0.691112339,-0.097771451,-10.0,-0.058965348,-6.0,-0.11865817,-12.0
