,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
7,7,8.33992577,-0.447040319,-1.72950459,-0.099953726,-10.0,-0.016255321,-2.0,-0.056551497,-6.0
4,4,8.12174988,-0.336108536,-1.70622301,-0.09957709199999999,-10.0,-0.012803904,-2.0,-0.053183000999999994,-6.0
0,0,8.16493988,-0.24428860800000002,-1.76114976,-0.099562377,-10.0,-0.010143553000000001,-2.0,-0.054905277,-6.0
13,101816,8.25963306,-0.54065907,-1.70610535,-0.099104792,-10.0,-0.018779662,-2.0,-0.054392591,-6.0
6,6,8.36734772,-0.38330394,-1.84430718,-0.09852287900000001,-10.0,-0.014134881,-2.0,-0.058265109,-6.0
12,12,8.40154171,-0.554559171,-1.83354783,-0.09772203900000001,-10.0,-0.019009616,-2.0,-0.05775984,-6.0
3,3,8.23626804,-0.38001588,-1.89831424,-0.096591026,-10.0,-0.013586898,-2.0,-0.05635909400000001,-6.0
11,11,8.44421959,-0.49120006,-1.94164908,-0.09652368,-10.0,-0.01695426,-2.0,-0.059692275,-6.0
1,1,8.0150404,-0.349534124,-1.84432721,-0.096165881,-10.0,-0.012476333,-2.0,-0.052226037,-6.0
8,8,8.31437206,-0.491549402,-1.98497546,-0.094769634,-10.0,-0.016547455,-2.0,-0.05770769,-6.0
5,5,8.09605217,-0.378437757,-1.96249199,-0.094393253,-10.0,-0.013032263,-2.0,-0.054355629,-6.0
10,10,8.10658264,-0.538882315,-1.92397761,-0.094003886,-10.0,-0.017655013,-2.0,-0.053292270999999995,-6.0
9,9,8.17391109,-0.494112939,-2.01185346,-0.093221702,-10.0,-0.016238255,-2.0,-0.055400834,-6.0
2,2,8.24204826,-0.352482766,-2.27049756,-0.09017092,-10.0,-0.011435889,-2.0,-0.059437620999999996,-6.0
