,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
9,9,10.001852,0.304077297,0.704730332,-0.094478086,-10.0,0.051573567,5.0,0.12067166,12.0
4,4,10.0045815,0.30783996,0.6982536909999999,-0.094452366,-10.0,0.052996222,5.0,0.120463327,12.0
13,13,10.008275,0.294726461,0.69476521,-0.094430737,-10.0,0.050460834,5.0,0.121910945,12.0
0,0,10.0147228,0.311259687,0.677250683,-0.09436449400000001,-10.0,0.05569458,5.0,0.120692514,12.0
3,3,10.02211,0.301714897,0.665435672,-0.09430927,-10.0,0.054711551,5.0,0.122002967,12.0
14,14,10.025965699999999,0.282795042,0.6633057,-0.094290555,-10.0,0.05078366,5.0,0.124011151,12.0
10,10,10.0261183,0.29004705,0.660900056,-0.09428401300000001,-10.0,0.05258878,5.0,0.12333060800000001,12.0
5,5,10.0327349,0.293915719,0.646722615,-0.094225489,-10.0,0.054750476,5.0,0.123324566,12.0
15,15353,10.0372009,0.272092015,0.6442291139999999,-0.094203845,-10.0,0.050223161,5.0,0.125641957,12.0
11,11,10.0443668,0.276088387,0.628925085,-0.094140679,-10.0,0.052517451,5.0,0.125653923,12.0
6,6,10.0475035,0.279181778,0.621839523,-0.094112136,-10.0,0.053850785,5.0,0.125531375,12.0
12,12,10.0558386,0.261636555,0.6086794729999999,-0.094041742,-10.0,0.051370814,5.0,0.12773551,12.0
7,7,10.0577755,0.265330315,0.595522285,-0.093963035,-10.0,0.053965841,5.0,0.127867788,12.0
8,8,10.057312,0.254343659,0.596208811,-0.093950175,-10.0,0.051739883,5.0,0.129042014,12.0
2,2,10.0590181,0.26671657,0.586850524,-0.09390938300000001,-10.0,0.055473182,5.0,0.128069714,12.0
1,1,10.0711327,0.286285579,0.608511806,-0.091991067,-10.0,0.056295741,5.0,0.12568560199999998,12.0
