,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
5,5,9.5620594,0.579877317,-1.21041358,-0.097291142,-10.0,0.03761933,3.0,-0.08526035400000001,-9.0
3,3,9.37151337,0.54069984,-1.44445395,-0.096426845,-10.0,0.032088887,3.0,-0.080030166,-9.0
1,1,9.4416399,0.600164354,-1.40315247,-0.095127083,-10.0,0.035496712,3.0,-0.080517806,-9.0
0,0,9.48416615,0.639671564,-1.38697886,-0.094062135,-10.0,0.037553225,3.0,-0.080696844,-9.0
2,2,9.43724251,0.587917924,-1.4540174,-0.09386874699999999,-10.0,0.033966333,3.0,-0.080644891,-9.0
4,4,9.60965538,0.62056458,-1.26544571,-0.09378731300000001,-10.0,0.039740071,3.0,-0.085585475,-9.0
8,8,9.55961514,0.5135324,-1.35797572,-0.093542308,-10.0,0.031404518,3.0,-0.086741135,-9.0
7,7,9.58681202,0.545908093,-1.34366572,-0.092766404,-10.0,0.033847395,3.0,-0.086631849,-9.0
9,108467,9.66598415,0.533257365,-1.33638644,-0.090677872,-10.0,0.033131246,3.0,-0.089431353,-9.0
6,6,9.64480209,0.59863162,-1.36088109,-0.090189114,-10.0,0.035848055,3.0,-0.086836331,-9.0
