,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
10,10,9.48417377,-0.058433704,1.24014187,-0.098004997,-10.0,-0.008313107,-1.0,0.095691763,9.0
4,4,9.39221191,-0.042756777,1.3426131,-0.097126305,-10.0,-0.006158876,-1.0,0.090553336,9.0
7,7,9.47244644,-0.036467787,1.27483034,-0.096635014,-10.0,-0.006527532,-1.0,0.094621815,9.0
8,8,9.55153465,-0.056638759,1.21405625,-0.096294448,-10.0,-0.008393898,-1.0,0.09913224,9.0
1,1,9.49265671,0.008481212,1.28234315,-0.09592782,-10.0,-0.002129999,-1.0,0.094466887,9.0
2,2,9.4224453,-0.025910191000000003,1.36330509,-0.095479041,-10.0,-0.004543913,-1.0,0.090329222,9.0
3,3,9.49278927,-0.013068007,1.32745636,-0.094152317,-10.0,-0.003613034,-1.0,0.093469679,9.0
12,50564,9.45627499,-0.105372615,1.37598014,-0.093688771,-10.0,-0.009842892,-1.0,0.093422405,9.0
0,0,9.45887375,-0.020325787,1.39671755,-0.093166977,-10.0,-0.0033038140000000004,-1.0,0.090462975,9.0
9,9,9.49833584,-0.087530993,1.41143143,-0.091201387,-10.0,-0.008136523,-1.0,0.09283339199999999,9.0
11,11,9.58757782,-0.086730376,1.33006263,-0.090701208,-10.0,-0.009588008,-1.0,0.09737763599999999,9.0
6,6,9.55887604,-0.035931226000000004,1.36404741,-0.090682283,-10.0,-0.004682348,-1.0,0.094826058,9.0
5,5,9.53005791,-0.049459375,1.40085793,-0.090527855,-10.0,-0.005433698000000001,-1.0,0.09300310199999999,9.0
