,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
7,7,9.79663181,-0.208474517,0.959933281,-0.097920716,-10.0,-0.025034128,-3.0,0.113121398,11.0
3,3,9.81052399,-0.179990664,0.958049893,-0.097867444,-10.0,-0.021455133,-3.0,0.114386633,11.0
10,10,9.803168300000001,-0.2399213610000001,0.9516395329999999,-0.097775906,-10.0,-0.028960824,-3.0,0.111759365,11.0
9,9,9.82217503,-0.227916092,0.939505517,-0.097614557,-10.0,-0.028810175,-3.0,0.113873765,11.0
8,8,9.82213783,-0.215961874,0.9410590529999999,-0.09761185900000001,-10.0,-0.027550254,-3.0,0.114674166,11.0
5,5,9.82444477,-0.18797797,0.945953488,-0.097600207,-10.0,-0.023922904,-3.0,0.115781046,11.0
2,2,9.833003999999999,-0.169149071,0.945003867,-0.097583801,-10.0,-0.021512369,-3.0,0.116560563,11.0
0,0,9.84266281,-0.157713354,0.941251695,-0.09750407900000001,-10.0,-0.020415574,-3.0,0.11747238800000001,11.0
6,6,9.83466244,-0.19406728399999998,0.9354394079999999,-0.097497746,-10.0,-0.025843024,-3.0,0.116853394,11.0
4,4,9.84322453,-0.179403588,0.933645725,-0.097437441,-10.0,-0.024108453,-3.0,0.11763779099999999,11.0
11,68857,9.84534836,-0.222468704,0.923375189,-0.097429931,-10.0,-0.029600605,-3.0,0.115839243,11.0
1,1,9.85630035,-0.161206871,0.929394841,-0.097341165,-10.0,-0.02217049,-3.0,0.118860692,11.0
