,Unnamed: 0,u,v,w,x,x bin,y,y bin,z,z bin
1,1,6.91491413,0.02244317,1.58674872,-0.09987396,-10.0,-0.001061153,-1.0,0.032807913,3.0
8,8,7.18746138,-0.273054212,1.62662721,-0.099700235,-10.0,-0.007670413,-1.0,0.036154177,3.0
10,10,7.14138079,-0.396203727,1.6645298,-0.098998539,-10.0,-0.009549699,-1.0,0.035389897000000003,3.0
3,3,7.03711271,-0.112116896,1.72491109,-0.098919459,-10.0,-0.004090558,-1.0,0.035841037,3.0
11,11,6.74667501,-0.19934378600000002,1.63260269,-0.09870591,-10.0,-0.006065867,-1.0,0.031020967000000007,3.0
5,5,6.69666386,-0.058038427999999996,1.87140036,-0.097013645,-10.0,-0.0029432390000000003,-1.0,0.033500742,3.0
4,4,6.47653103,0.05913458,1.75291705,-0.096295215,-10.0,-0.000928798,-1.0,0.030684592000000007,3.0
9,9,6.38046837,-0.071933597,1.95760775,-0.094574094,-10.0,-0.003457522,-1.0,0.031554684,3.0
7,7,6.42910004,-0.178734303,2.29189038,-0.092115134,-10.0,-0.005083145,-1.0,0.035556741,3.0
0,0,6.46596766,0.017592795,2.39943933,-0.09116894,-10.0,-0.0011014389999999998,-1.0,0.038571402000000005,3.0
12,50013,6.26164532,-0.41786176,2.15877533,-0.091001861,-10.0,-0.007789336,-1.0,0.032237817,3.0
6,6,6.49073601,-0.28368243600000004,2.37484384,-0.0908195,-10.0,-0.006577538000000001,-1.0,0.037276179,3.0
2,2,6.18942547,0.022000361,2.49257994,-0.090200566,-10.0,-0.001023941,-1.0,0.035861809,3.0
