,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,3,3,7.96357584,-1.83263409,-0.190183073,0,-10.0,-0.050796430999999996,-6.0,-0.0040609240000000005,-1.0
1,8,8,8.16133022,-1.87965202,-0.33965379,0,-10.0,-0.054363355,-6.0,-0.009490618,-1.0
2,0,0,8.07842064,-1.96569765,-0.090505451,0,-10.0,-0.054228824,-6.0,-0.001008738,-1.0
3,4,4,8.20406342,-2.01297855,-0.163062945,0,-10.0,-0.056522518,-6.0,-0.003849919,-1.0
4,6,6,8.22151756,-2.01492405,-0.239689961,0,-10.0,-0.056504704,-6.0,-0.006397839000000001,-1.0
5,5,5,8.27952385,-2.01843786,-0.16526179,0,-10.0,-0.058748569,-6.0,-0.003564743,-1.0
6,1,1,8.15232277,-1.99780905,-0.088985845,0,-10.0,-0.056358341,-6.0,-0.0007858419999999999,-1.0
7,7,7,8.32487297,-2.06199455,-0.23854669899999997,0,-10.0,-0.058617305,-6.0,-0.006787097,-1.0
8,2,2,8.24567413,-2.08378553,-0.082025759,0,-10.0,-0.058771081,-6.0,-0.00082652,-1.0
9,9,97574,8.13745975,-2.12380385,-0.394091874,0,-10.0,-0.055753976,-6.0,-0.009745644,-1.0
