,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,8,8,9.20083618,-1.12222326,0.948638558,0,-10.0,-0.06541934599999999,-7.0,0.052732579,5.0
1,0,0,9.03733253,-1.21774876,1.04084587,0,-10.0,-0.061215129000000014,-7.0,0.050792322,5.0
2,4,4,9.12860107,-1.19365013,0.991080165,0,-10.0,-0.064061731,-7.0,0.051234674,5.0
3,7,7,9.20305061,-1.19068539,0.932028949,0,-10.0,-0.06656168400000001,-7.0,0.050350938,5.0
4,2,2,9.1178894,-1.23830318,0.9946082829999999,0,-10.0,-0.064322718,-7.0,0.050022687999999996,5.0
5,3,3,9.14076424,-1.13749433,1.10295987,0,-10.0,-0.060651775,-7.0,0.055242211,5.0
6,10,82012,9.41390705,-1.0754981000000001,0.942042887,0,-10.0,-0.06921493299999999,-7.0,0.05659489700000001,5.0
7,1,1,9.10989285,-1.23357117,1.10520899,0,-10.0,-0.06183641,-7.0,0.053170327,5.0
8,9,9,9.39337921,-1.09135509,1.02189922,0,-10.0,-0.06724377,-7.0,0.057928454,5.0
9,6,6,9.26906776,-1.23401296,1.10349774,0,-10.0,-0.064836919,-7.0,0.054769751,5.0
10,5,5,9.27240753,-1.19218862,1.20124924,0,-10.0,-0.061527763,-7.0,0.057198163,5.0
