,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,7,7,9.83071709,0.196499929,0.990304649,0,-10.0,0.021072127000000003,2.0,0.110909916,11.0
1,2,2,9.83231163,0.229359612,0.9679971340000001,0,-10.0,0.025615331,2.0,0.110312089,11.0
2,6,6,9.83632374,0.206793129,0.977150023,0,-10.0,0.022862094,2.0,0.11131908,11.0
3,1,1,9.8443861,0.241699994,0.948044658,0,-10.0,0.02790501,2.0,0.110975809,11.0
4,11,11,9.85204506,0.189183146,0.973445892,0,-10.0,0.021159818,2.0,0.112716198,11.0
5,4,4,9.84805775,0.21932119100000005,0.9574422840000001,0,-10.0,0.025157826,2.0,0.111948319,11.0
6,0,0,9.85258865,0.253969282,0.932189345,0,-10.0,0.029972585,2.0,0.111312106,11.0
7,9,9,9.85628033,0.203916639,0.957940578,0,-10.0,0.023579929,2.0,0.113102645,11.0
8,3,3,9.85800362,0.229456499,0.941022277,0,-10.0,0.027040048,2.0,0.112495974,11.0
9,14,14,9.86481094,0.18710692199999998,0.96138835,0,-10.0,0.021578367999999997,2.0,0.113846235,11.0
10,8,8,9.86811829,0.221456677,0.935156405,0,-10.0,0.026541872,2.0,0.113592938,11.0
11,5,5,9.86960125,0.238796592,0.923343301,0,-10.0,0.028908223,2.0,0.113207638,11.0
12,12,12,9.87060928,0.20586222399999998,0.94177562,0,-10.0,0.024623809,2.0,0.11426485300000001,11.0
13,16,16,9.87590313,0.190118626,0.946629345,0,-10.0,0.022714036,2.0,0.114936568,11.0
14,20,20,9.88685226,0.174188569,0.948867857,0,-10.0,0.020804917,2.0,0.11558737599999999,11.0
15,10,10,9.88419724,0.23062249999999998,0.912881196,0,-10.0,0.028633533,2.0,0.114691339,11.0
16,13,13,9.88698292,0.215338483,0.918781519,0,-10.0,0.026781445,2.0,0.115387641,11.0
17,17,17,9.89199257,0.201277494,0.921526492,0,-10.0,0.025216714,2.0,0.116240948,11.0
18,21,21,9.89707279,0.186273441,0.926366031,0,-10.0,0.023367945,2.0,0.116824307,11.0
19,25,25,9.90599823,0.171418607,0.930010736,0,-10.0,0.021505926,2.0,0.11730697,11.0
20,15,15,9.90217876,0.224791482,0.8969802859999999,0,-10.0,0.028873431,2.0,0.116412908,11.0
21,18,18,9.90892887,0.211949319,0.8971469999999999,0,-10.0,0.027566286000000002,2.0,0.117379703,11.0
22,22,22,9.91091824,0.19481542699999999,0.904911757,0,-10.0,0.0254292,2.0,0.118065208,11.0
23,28,33141,9.922472,0.15796569,0.923321664,0,-10.0,0.020323401,2.0,0.118562691,11.0
24,26,26,9.92012787,0.173091441,0.912627339,0,-10.0,0.022625389,2.0,0.118665561,11.0
25,27,27,9.93183327,0.177071825,0.8958035109999999,0,-10.0,0.023973225,2.0,0.119853787,11.0
26,24,24,9.92528057,0.196121588,0.888711989,0,-10.0,0.026405491,2.0,0.119263299,11.0
27,19,19,9.9241333,0.218644455,0.8769266609999999,0,-10.0,0.029296983,2.0,0.11848861,11.0
28,23,23,9.93427372,0.210220873,0.8708875779999999,0,-10.0,0.028759942,2.0,0.119615123,11.0
