,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,2,2,10.0297127,0.660519361,-0.086208478,0,-10.0,0.140381023,14.0,-0.01358991,-2.0
1,6,6,10.0384407,0.6475877760000001,-0.085809588,0,-10.0,0.141836837,14.0,-0.014475572,-2.0
2,0,0,10.0399761,0.649622798,-0.07247065,0,-10.0,0.14127990599999998,14.0,-0.010532554,-2.0
3,1,1,10.0463524,0.638608515,-0.076876693,0,-10.0,0.14259967199999998,14.0,-0.011448493,-2.0
4,10,10,10.0522995,0.62769413,-0.082847565,0,-10.0,0.144110486,14.0,-0.014818397,-2.0
5,5,5,10.048487699999999,0.635088623,-0.07900776,0,-10.0,0.14360956800000002,14.0,-0.01272128,-2.0
6,7,7,10.0616198,0.616218269,-0.076590166,0,-10.0,0.145740449,14.0,-0.013201319,-2.0
7,3,3,10.0612621,0.618084073,-0.07246866099999999,0,-10.0,0.145369351,14.0,-0.011103176000000001,-2.0
8,4,4,10.0705318,0.605598211,-0.069493897,0,-10.0,0.14735283,14.0,-0.011195105,-2.0
9,8,8,10.0780373,0.593210161,-0.07171949700000001,0,-10.0,0.148470685,14.0,-0.013021806,-2.0
10,14,14,10.1156473,0.6123825310000001,-0.08756242,0,-10.0,0.146253884,14.0,-0.017026938999999998,-2.0
11,13,13,10.121460899999999,0.605347395,-0.08339658400000001,0,-10.0,0.147276267,14.0,-0.015903966999999998,-2.0
12,19,16802,10.1290617,0.592235565,-0.088653199,0,-10.0,0.148279399,14.0,-0.018997289,-2.0
13,9,9,10.1249352,0.601908565,-0.07921034099999999,0,-10.0,0.147926584,14.0,-0.014497194,-2.0
14,18,18,10.1373119,0.581448555,-0.084388271,0,-10.0,0.149697721,14.0,-0.018122975,-2.0
15,16,16,10.0883837,0.654237449,-0.102228202,0,-10.0,0.140950188,14.0,-0.019603288,-2.0
16,12,12,10.0951233,0.646454096,-0.096558631,0,-10.0,0.142155513,14.0,-0.017937729,-2.0
17,17,17,10.1051636,0.6306343670000001,-0.09773058400000001,0,-10.0,0.143717423,14.0,-0.019616939,-2.0
18,11,11,10.1043758,0.637584388,-0.090043999,0,-10.0,0.143672004,14.0,-0.016188063,-2.0
19,15,15,10.113924,0.61958909,-0.091991454,0,-10.0,0.145264342,14.0,-0.018175613,-2.0
