,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,3,3,10.122201,-0.240891561,0.386853337,0,-10.0,-0.093504861,-10.0,0.140344962,14.0
1,0,0,10.1257143,-0.234753281,0.387182236,0,-10.0,-0.090855047,-10.0,0.14185652099999999,14.0
2,12,12,10.1211128,-0.24060130100000002,0.374637902,0,-10.0,-0.097740196,-10.0,0.140282467,14.0
3,1,1,10.1261759,-0.23315084,0.382616341,0,-10.0,-0.091787636,-10.0,0.142210513,14.0
4,17,17,10.1215725,-0.242091507,0.367473692,0,-10.0,-0.099460743,-10.0,0.140183479,14.0
5,8,8,10.1249485,-0.23428471399999998,0.37663978299999995,0,-10.0,-0.094342895,-10.0,0.141879648,14.0
6,4,4,10.1265287,-0.231863782,0.37874370799999996,0,-10.0,-0.09260851099999999,-10.0,0.14249303900000002,14.0
7,13,13,10.124579400000002,-0.23374477,0.36973688,0,-10.0,-0.096530274,-10.0,0.141952097,14.0
8,9,9,10.127635,-0.229017913,0.373537004,0,-10.0,-0.093251422,-10.0,0.143147051,14.0
9,14,14,10.1275244,-0.228074566,0.366937846,0,-10.0,-0.095166251,-10.0,0.143321291,14.0
10,18,18,10.125949900000002,-0.229610935,0.359746009,0,-10.0,-0.09831196099999999,-10.0,0.142880902,14.0
11,5,5,10.1308985,-0.22273992,0.37048766,0,-10.0,-0.09172374,-10.0,0.144663438,14.0
12,2,2,10.1322813,-0.220409214,0.371084064,0,-10.0,-0.09055314199999999,-10.0,0.145241484,14.0
13,19,19,10.1287613,-0.224476114,0.35869783200000005,0,-10.0,-0.096557647,-10.0,0.14413379099999998,14.0
14,20,122769,10.129677800000001,-0.223067105,0.35989010299999996,0,-10.0,-0.095559456,-10.0,0.14449051,14.0
15,15,15,10.1315241,-0.21993719,0.360595524,0,-10.0,-0.094020709,-10.0,0.14526593699999998,14.0
16,10,10,10.1330566,-0.217530847,0.36232304600000004,0,-10.0,-0.09242364800000001,-10.0,0.145872459,14.0
17,16,16,10.1342564,-0.214545801,0.35723754799999996,0,-10.0,-0.09296693699999999,-10.0,0.146561727,14.0
18,6,6,10.1367188,-0.210383862,0.35825333,0,-10.0,-0.090893745,-10.0,0.147593513,14.0
19,11,11,10.1373472,-0.208570033,0.354161918,0,-10.0,-0.091573291,-10.0,0.148003608,14.0
20,7,7,10.1409035,-0.201642662,0.350300133,0,-10.0,-0.09006129199999999,-10.0,0.149672508,14.0
