,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,2,2,7.92471933,1.8469733,-0.029672261000000002,0,-10.0,0.054474327999999995,5.0,-0.0012425960000000001,-1.0
1,11,11,7.8860178,1.82690763,-0.218974024,0,-10.0,0.053833228,5.0,-0.007979901999999999,-1.0
2,5,5,7.93412685,1.85507321,-0.097260229,0,-10.0,0.054996155,5.0,-0.003821436,-1.0
3,0,0,7.94130659,1.88837159,0.007288463,0,-10.0,0.055622686,5.0,-0.00013871899999999998,-1.0
4,3,3,7.92941856,1.91829622,-0.058124173,0,-10.0,0.056280989,5.0,-0.002641837,-1.0
5,9,9,7.87966537,1.92064071,-0.166344836,0,-10.0,0.055762656,5.0,-0.00643333,-1.0
6,6,6,7.94044495,1.92790735,-0.12364708599999999,0,-10.0,0.056860235,5.0,-0.00515843,-1.0
7,12,57328,7.85573626,1.95900917,-0.234742731,0,-10.0,0.056418609,5.0,-0.009031737,-1.0
8,10,10,7.92738962,1.98882663,-0.187493429,0,-10.0,0.057654787,5.0,-0.007666545,-1.0
9,1,1,8.09360218,2.06293964,0.001713987,0,-10.0,0.058921345,5.0,-0.001379045,-1.0
10,4,4,8.11560631,2.08343053,-0.06279853,0,-10.0,0.059668254000000004,5.0,-0.003921469,-1.0
11,8,8,7.38611507,2.19103146,-0.242408037,0,-10.0,0.052376475,5.0,-0.008094172,-1.0
12,7,7,7.52401781,2.38082147,-0.223021984,0,-10.0,0.054859955,5.0,-0.008303671,-1.0
