,Unnamed: 0,Unnamed: 0.1,u,v,w,x,x bin,y,y bin,z,z bin
0,13,125498,9.10462379,-1.31725264,-0.836143732,0,-10.0,-0.069920823,-7.0,-0.039269436,-4.0
1,0,0,8.92435837,-1.46142662,-0.735409379,0,-10.0,-0.066050686,-7.0,-0.030071521,-4.0
2,7,7,8.85667229,-1.48453295,-0.8922356370000001,0,-10.0,-0.06274653200000001,-7.0,-0.034945078,-4.0
3,12,12,9.04752064,-1.36129117,-0.891934931,0,-10.0,-0.067491308,-7.0,-0.039827801,-4.0
4,2,2,8.94621468,-1.5401783000000002,-0.752159178,0,-10.0,-0.067835406,-7.0,-0.030323301,-4.0
5,11,11,9.09747314,-1.4025413999999998,-0.8680784109999999,0,-10.0,-0.069737673,-7.0,-0.038719744,-4.0
6,8,8,8.87313747,-1.55480337,-1.03639948,0,-10.0,-0.062441632,-7.0,-0.037762791,-4.0
7,5,5,8.72532654,-1.67698979,-1.02008677,0,-10.0,-0.061121542,-7.0,-0.034866847,-4.0
8,6,6,8.72903252,-1.66919768,-1.08406365,0,-10.0,-0.060823508,-7.0,-0.036303192000000005,-4.0
9,3,3,8.98313904,-1.62123728,-0.8845611809999999,0,-10.0,-0.066952951,-7.0,-0.033212237,-4.0
10,1,1,8.94360924,-1.69065595,-0.81963414,0,-10.0,-0.067212664,-7.0,-0.030644197,-4.0
11,9,9,8.86628532,-1.63891435,-1.14355755,0,-10.0,-0.061542260999999994,-7.0,-0.039367341,-4.0
12,4,4,9.06453133,-1.67643845,-0.888037145,0,-10.0,-0.06918405700000001,-7.0,-0.032650292000000004,-4.0
13,10,10,9.04042244,-1.60551214,-1.05198658,0,-10.0,-0.064840749,-7.0,-0.038983122,-4.0
